First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Idris,Awad,Pass,2022-07-01,49.0000,60,81.7%,180,CA,176,07:24,10:24,IdrisMarzuqAwad@teleworm.us,6116874,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Patricia,Martin,Pass,2022-09-23,50.0000,60,83.3%,180,AU,85,02:20,03:46,PatriciaMMartin@armyspy.com,6286339,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Frédéric,Despins,Pass,2022-09-28,51.0000,60,85.0%,180,GB,105,12:48,14:36,FredericDespins@superrito.com,6339537,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Miguel,Smith,Pass,2022-09-28,51.0000,60,85.0%,180,CZ,73,16:46,18:00,MiguelVSmith@fleckens.hu,6578239,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Nasr,Feikens,Pass,2022-10-01,50.0000,60,83.3%,180,NO,95,00:29,02:05,NasrFeikens@superrito.com,6181011,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Gaweł,Rutkowski,Pass,2022-10-18,58.0000,60,96.7%,180,GL,87,02:25,04:08,GawelRutkowski@dayrep.com,6343776,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Madeleine,Cooper,Pass,2022-11-27,51.0000,60,85.0%,180,GB,112,19:56,21:49,MadeleineCooper@einrot.com,6662037,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Leni,Maestas,Pass,2022-12-23,57.0000,60,95.0%,180,SI,81,16:00,17:23,LeniMaestasFerrer@fleckens.hu,6427053,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Chris,Donaldson,Pass,2022-12-23,51.0000,60,85.0%,180,UY,115,10:23,12:19,ChrisDonaldson@gustr.com,6517691,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Edelira,Parra,Pass,2023-01-12,49.0000,60,81.7%,180,IT,135,07:48,10:04,EdeliraParraBarragan@rhyta.com,6975605,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Antônio,Araujo,Pass,2023-03-01,52.0000,60,86.7%,180,NO,153,19:07,21:41,AntonioRodriguesAraujo@superrito.com,6264529,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Vitoria,Pinto,Pass,2023-03-09,53.0000,60,88.3%,180,EE,141,15:34,17:56,VitoriaCostaPinto@rhyta.com,6242549,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Uriele,Endrizzi,Pass,2023-04-07,57.0000,60,95.0%,180,FI,89,05:11,06:41,UrieleEndrizzi@superrito.com,6286340,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Beata,Nowicka,Pass,2023-04-10,54.0000,60,90.0%,180,BE,123,22:30,00:38,BeataNowicka@gustr.com,6145003,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Gérard,Plourde,Pass,2023-04-13,51.0000,60,85.0%,180,UY,106,05:34,07:26,GerardPlourde@superrito.com,7086424,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Radi,Saliba,Pass,2023-04-18,53.0000,60,88.3%,180,BE,126,01:20,03:27,RadiMuyassarSaliba@teleworm.us,7079178,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Aksel,Hansen,Pass,2023-04-18,57.0000,60,95.0%,180,PL,60,03:45,04:46,AkselEHansen@gustr.com,7088091,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
David,Gonzalez,Pass,2023-04-26,52.0000,60,86.7%,180,GL,109,05:54,07:44,DavidDGonzalez@jourrapide.com,6119798,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Qiong,Hsiung,Pass,2023-05-02,53.0000,60,88.3%,180,EE,88,22:11,23:40,QiongHsiung@fleckens.hu,6267148,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Imad al Din,Bahar,Pass,2023-05-31,48.0000,60,80.0%,180,DK,153,04:52,07:26,ImadalDinSuhaylBahar@cuvox.de,6486546,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Wei,Mao,Pass,2023-06-15,50.0000,60,83.3%,180,DE,180,04:08,07:26,WeiMao@fleckens.hu,6458383,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
Cameron,Reeves,Pass,2023-07-18,51.0000,60,85.0%,180,CY,99,12:06,13:46,CameronReeves@fleckens.hu,7324216,PR000005,CDDS: DNSSEC Operations and Troubleshooting 8.4,64207
