First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Phillipp,Thalberg,Fail,2022-02-07,15.0000,30,50.0%,60,CY,59,00:29,01:29,PhillippThalberg@teleworm.us,6352895,PR000009,DIS: DNS Infrastructure Security,65283
Tânia,Lima,Fail,2022-02-08,20.0000,30,66.7%,60,GB,39,19:54,20:34,TaniaMartinsLima@dayrep.com,6360374,PR000009,DIS: DNS Infrastructure Security,65283
Murad,van Kouwen,Fail,2022-02-09,23.0000,30,76.7%,60,FR,55,04:54,05:51,MuradvanKouwen@dayrep.com,6192024,PR000009,DIS: DNS Infrastructure Security,65283
Phillipp,Thalberg,Fail,2022-02-09,23.0000,30,76.7%,60,CY,47,15:47,16:36,PhillippThalberg@teleworm.us,6352895,PR000009,DIS: DNS Infrastructure Security,65283
Albert,Andresen,Fail,2022-02-10,20.0000,30,66.7%,60,DE,59,09:19,10:19,AlbertMAndresen@jourrapide.com,6363165,PR000009,DIS: DNS Infrastructure Security,65283
Marko,Ziegler,Fail,2022-02-11,14.0000,30,46.7%,60,NO,60,10:40,11:40,MarkoZiegler@gustr.com,6242307,PR000009,DIS: DNS Infrastructure Security,65283
Tânia,Lima,Fail,2022-02-11,23.0000,30,76.7%,60,GB,28,23:12,23:41,TaniaMartinsLima@dayrep.com,6360374,PR000009,DIS: DNS Infrastructure Security,65283
Elma,Abrahamsson,Fail,2022-02-14,19.0000,30,63.3%,60,BR,52,09:31,10:23,ElmaAbrahamsson@dayrep.com,6109216,PR000009,DIS: DNS Infrastructure Security,65283
Hayden,Gillison,Fail,2022-02-21,22.0000,30,73.3%,60,FR,60,09:26,10:26,HaydenGillison@rhyta.com,6355264,PR000009,DIS: DNS Infrastructure Security,65283
Murad,van Kouwen,Fail,2022-02-22,23.0000,30,76.7%,60,FR,58,03:59,04:58,MuradvanKouwen@dayrep.com,6192024,PR000009,DIS: DNS Infrastructure Security,65283
David,Wheeler,Fail,2022-02-26,20.0000,30,66.7%,60,NZ,59,23:12,00:12,DavidWheeler@armyspy.com,6385453,PR000009,DIS: DNS Infrastructure Security,65283
Christian,Beneventi,Fail,2022-02-28,22.0000,30,73.3%,60,DE,46,05:42,06:29,ChristianBeneventi@jourrapide.com,6387469,PR000009,DIS: DNS Infrastructure Security,65283
Lowe,Lindström,Fail,2022-03-01,17.0000,30,56.7%,60,ZA,15,00:31,00:47,LoweLindstrom@gustr.com,6322262,PR000009,DIS: DNS Infrastructure Security,65283
Archer,Cervantes,Fail,2022-03-01,15.0000,30,50.0%,60,AT,5,04:26,22:28,ArcherCervantesAlicea@superrito.com,6389177,PR000009,DIS: DNS Infrastructure Security,65283
Christian,Beneventi,Fail,2022-03-02,20.0000,30,66.7%,60,DE,16,05:57,06:14,ChristianBeneventi@jourrapide.com,6387469,PR000009,DIS: DNS Infrastructure Security,65283
Archer,Cervantes,Fail,2022-03-03,10.0000,30,33.3%,60,AT,5,23:42,23:49,ArcherCervantesAlicea@superrito.com,6389177,PR000009,DIS: DNS Infrastructure Security,65283
Archer,Cervantes,Fail,2022-03-05,13.0000,30,43.3%,60,AT,4,11:15,11:20,ArcherCervantesAlicea@superrito.com,6389177,PR000009,DIS: DNS Infrastructure Security,65283
Archer,Cervantes,Fail,2022-03-07,8.0000,30,26.7%,60,AT,9,07:15,07:25,ArcherCervantesAlicea@superrito.com,6389177,PR000009,DIS: DNS Infrastructure Security,65283
Dong,He,Fail,2022-03-08,21.0000,30,70.0%,60,SI,48,11:38,12:27,DongHe@rhyta.com,6195086,PR000009,DIS: DNS Infrastructure Security,65283
Lucius,Trevisan,Fail,2022-03-08,13.0000,30,43.3%,60,HU,55,13:18,14:16,LuciusTrevisan@armyspy.com,6371527,PR000009,DIS: DNS Infrastructure Security,65283
Archer,Cervantes,Fail,2022-03-08,12.0000,30,40.0%,60,AT,4,22:38,22:44,ArcherCervantesAlicea@superrito.com,6389177,PR000009,DIS: DNS Infrastructure Security,65283
Lowe,Lindström,Fail,2022-03-10,19.0000,30,63.3%,60,ZA,21,04:20,04:42,LoweLindstrom@gustr.com,6322262,PR000009,DIS: DNS Infrastructure Security,65283
Elma,Abrahamsson,Fail,2022-03-14,19.0000,30,63.3%,60,BR,58,08:17,09:16,ElmaAbrahamsson@dayrep.com,6109216,PR000009,DIS: DNS Infrastructure Security,65283
Malene,Møller,Fail,2022-03-17,23.0000,30,76.7%,60,NZ,20,09:34,09:54,MaleneLMoller@dayrep.com,6414370,PR000009,DIS: DNS Infrastructure Security,65283
Hayden,Gillison,Fail,2022-03-21,21.0000,30,70.0%,60,FR,59,08:39,09:39,HaydenGillison@rhyta.com,6355264,PR000009,DIS: DNS Infrastructure Security,65283
Sean,Blanch,Fail,2022-03-26,18.0000,30,60.0%,60,HU,58,21:15,22:14,SeanBlanch@einrot.com,6204168,PR000009,DIS: DNS Infrastructure Security,65283
Ogier,Létourneau,Fail,2022-03-27,16.0000,30,53.3%,60,NO,25,07:28,07:53,OgierLetourneau@teleworm.us,6426854,PR000009,DIS: DNS Infrastructure Security,65283
Sean,Blanch,Fail,2022-04-02,16.0000,30,53.3%,60,HU,50,00:26,01:16,SeanBlanch@einrot.com,6204168,PR000009,DIS: DNS Infrastructure Security,65283
Lucyna,Tomaszewska,Fail,2022-04-08,16.0000,30,53.3%,60,SI,60,08:28,09:28,LucynaTomaszewska@superrito.com,6445632,PR000009,DIS: DNS Infrastructure Security,65283
Olivia,Jacobsen,Fail,2022-04-12,16.0000,30,53.3%,60,CH,60,15:52,16:52,OliviaAJacobsen@cuvox.de,6450567,PR000009,DIS: DNS Infrastructure Security,65283
Takeyuki,Yajima,Fail,2022-04-16,22.0000,30,73.3%,60,ZA,38,01:56,02:36,TakeyukiYajima@armyspy.com,6249643,PR000009,DIS: DNS Infrastructure Security,65283
Olivia,Jacobsen,Fail,2022-04-17,17.0000,30,56.7%,60,CH,56,13:25,14:22,OliviaAJacobsen@cuvox.de,6450567,PR000009,DIS: DNS Infrastructure Security,65283
Roderick,Chen,Fail,2022-04-18,17.0000,30,56.7%,60,AT,58,11:45,12:43,RoderickJChen@armyspy.com,6457459,PR000009,DIS: DNS Infrastructure Security,65283
Olivia,Jacobsen,Fail,2022-04-25,21.0000,30,70.0%,60,CH,60,12:53,13:54,OliviaAJacobsen@cuvox.de,6450567,PR000009,DIS: DNS Infrastructure Security,65283
Millie,Scott,Fail,2022-04-29,18.0000,30,60.0%,60,NO,58,06:57,07:57,MillieScott@cuvox.de,6447381,PR000009,DIS: DNS Infrastructure Security,65283
Zdzisław,Adamczyk,Fail,2022-05-02,20.0000,30,66.7%,60,BR,57,07:04,08:01,ZdzislawAdamczyk@rhyta.com,6159015,PR000009,DIS: DNS Infrastructure Security,65283
Arnošt,Simon,Fail,2022-05-11,23.0000,30,76.7%,60,NZ,53,12:51,13:44,ArnostSimon@einrot.com,6408955,PR000009,DIS: DNS Infrastructure Security,65283
Marc,Vachon,Fail,2022-05-12,22.0000,30,73.3%,60,PL,27,00:18,00:46,MarcVachon@superrito.com,6477037,PR000009,DIS: DNS Infrastructure Security,65283
Marc,Vachon,Fail,2022-05-13,21.0000,30,70.0%,60,PL,29,11:38,12:08,MarcVachon@superrito.com,6477037,PR000009,DIS: DNS Infrastructure Security,65283
George,Davies,Fail,2022-05-16,22.0000,30,73.3%,60,IS,44,17:25,18:09,GeorgeDavies@dayrep.com,6397447,PR000009,DIS: DNS Infrastructure Security,65283
Sebastian,Kindler,Fail,2022-05-16,11.0000,30,36.7%,60,AT,24,09:18,09:43,SebastianKindler@rhyta.com,6498687,PR000009,DIS: DNS Infrastructure Security,65283
Julius,Thomsen,Fail,2022-05-17,22.0000,30,73.3%,60,CH,59,19:49,20:49,JuliusAThomsen@superrito.com,6424827,PR000009,DIS: DNS Infrastructure Security,65283
Sebastian,Kindler,Fail,2022-05-18,17.0000,30,56.7%,60,AT,55,09:41,10:39,SebastianKindler@rhyta.com,6498687,PR000009,DIS: DNS Infrastructure Security,65283
Sofie,Christoffersen,Fail,2022-05-18,11.0000,30,36.7%,60,ZA,57,01:11,02:09,SofieAChristoffersen@superrito.com,6501513,PR000009,DIS: DNS Infrastructure Security,65283
Anastazja,Kozłowska,Fail,2022-05-23,14.0000,30,46.7%,60,US,59,20:25,21:25,AnastazjaKozlowska@gustr.com,6510589,PR000009,DIS: DNS Infrastructure Security,65283
Dominik,Janák,Fail,2022-05-25,21.0000,30,70.0%,60,BR,54,03:13,04:08,DominikJanak@fleckens.hu,6429862,PR000009,DIS: DNS Infrastructure Security,65283
Sofie,Christoffersen,Fail,2022-05-26,19.0000,30,63.3%,60,ZA,56,23:23,00:19,SofieAChristoffersen@superrito.com,6501513,PR000009,DIS: DNS Infrastructure Security,65283
Anastazja,Kozłowska,Fail,2022-05-26,23.0000,30,76.7%,60,US,55,20:19,21:14,AnastazjaKozlowska@gustr.com,6510589,PR000009,DIS: DNS Infrastructure Security,65283
Ranger,Landry,Fail,2022-05-28,21.0000,30,70.0%,60,NL,57,23:23,00:25,RangerLandry@cuvox.de,6518166,PR000009,DIS: DNS Infrastructure Security,65283
Anastazja,Kozłowska,Fail,2022-05-29,23.0000,30,76.7%,60,US,43,23:53,00:37,AnastazjaKozlowska@gustr.com,6510589,PR000009,DIS: DNS Infrastructure Security,65283
Anastazja,Kozłowska,Fail,2022-05-30,22.0000,30,73.3%,60,US,52,17:43,18:36,AnastazjaKozlowska@gustr.com,6510589,PR000009,DIS: DNS Infrastructure Security,65283
Sebastian,Kindler,Fail,2022-06-01,19.0000,30,63.3%,60,AT,43,20:25,21:09,SebastianKindler@rhyta.com,6498687,PR000009,DIS: DNS Infrastructure Security,65283
Weronika,Jasińska,Fail,2022-06-02,20.0000,30,66.7%,60,US,60,17:22,18:22,WeronikaJasinska@rhyta.com,6170609,PR000009,DIS: DNS Infrastructure Security,65283
Anastazja,Kozłowska,Fail,2022-06-02,23.0000,30,76.7%,60,US,52,02:31,03:24,AnastazjaKozlowska@gustr.com,6510589,PR000009,DIS: DNS Infrastructure Security,65283
Klementyna,Jabłońska,Fail,2022-06-06,16.0000,30,53.3%,60,DE,49,08:45,09:34,KlementynaJablonska@cuvox.de,6534095,PR000009,DIS: DNS Infrastructure Security,65283
Alessandra,Angelo,Fail,2022-06-13,22.0000,30,73.3%,60,AU,27,13:07,13:36,AlessandraAngelo@cuvox.de,6549325,PR000009,DIS: DNS Infrastructure Security,65283
De,Chu,Fail,2022-06-20,20.0000,30,66.7%,60,DE,45,00:01,00:48,DeChu@rhyta.com,6161461,PR000009,DIS: DNS Infrastructure Security,65283
Mu'in,Shadid,Fail,2022-06-20,19.0000,30,63.3%,60,NO,30,07:02,07:32,MuinKadinShadid@rhyta.com,6460149,PR000009,DIS: DNS Infrastructure Security,65283
Ronnie,Gordon,Fail,2022-06-22,20.0000,30,66.7%,60,US,30,03:17,03:49,RonnieGordon@jourrapide.com,6351496,PR000009,DIS: DNS Infrastructure Security,65283
Spencer,Stanbury,Fail,2022-06-23,11.0000,30,36.7%,60,NL,29,09:26,09:56,SpencerStanbury@teleworm.us,6572336,PR000009,DIS: DNS Infrastructure Security,65283
Spencer,Stanbury,Fail,2022-06-27,9.0000,30,30.0%,60,NL,31,06:58,07:29,SpencerStanbury@teleworm.us,6572336,PR000009,DIS: DNS Infrastructure Security,65283
Proserpio,Marchesi,Fail,2022-06-29,23.0000,30,76.7%,60,PT,44,00:59,01:43,ProserpioMarchesi@rhyta.com,6585395,PR000009,DIS: DNS Infrastructure Security,65283
Spencer,Stanbury,Fail,2022-07-07,23.0000,30,76.7%,60,NL,52,14:21,15:14,SpencerStanbury@teleworm.us,6572336,PR000009,DIS: DNS Infrastructure Security,65283
Amaranto,Angelo,Fail,2022-07-09,20.0000,30,66.7%,60,CY,60,20:44,21:44,AmarantoAngelo@rhyta.com,6609263,PR000009,DIS: DNS Infrastructure Security,65283
Indiana,Wilding,Fail,2022-07-12,23.0000,30,76.7%,60,IT,26,03:16,03:43,IndianaWilding@fleckens.hu,6609113,PR000009,DIS: DNS Infrastructure Security,65283
Philip,Henriksen,Fail,2022-07-13,23.0000,30,76.7%,60,SE,54,14:44,15:39,PhilipNHenriksen@cuvox.de,6400451,PR000009,DIS: DNS Infrastructure Security,65283
Philip,Henriksen,Fail,2022-07-13,23.0000,30,76.7%,60,SE,56,17:01,17:59,PhilipNHenriksen@cuvox.de,6400451,PR000009,DIS: DNS Infrastructure Security,65283
Brogan,Burns,Fail,2022-07-17,22.0000,30,73.3%,60,ES,60,13:10,14:10,BroganBurns@dayrep.com,6424026,PR000009,DIS: DNS Infrastructure Security,65283
Chan,Hsia,Fail,2022-07-18,16.0000,30,53.3%,60,BE,59,20:48,21:49,ChanHsia@superrito.com,6332793,PR000009,DIS: DNS Infrastructure Security,65283
Paulo,Alves,Fail,2022-07-19,16.0000,30,53.3%,60,CY,27,03:52,04:19,PauloCardosoAlves@dayrep.com,6501661,PR000009,DIS: DNS Infrastructure Security,65283
Chan,Hsia,Fail,2022-07-22,17.0000,30,56.7%,60,BE,60,09:32,10:33,ChanHsia@superrito.com,6332793,PR000009,DIS: DNS Infrastructure Security,65283
Mei,Kichida,Fail,2022-07-31,23.0000,30,76.7%,60,IS,58,22:37,23:36,MeiKichida@teleworm.us,6471290,PR000009,DIS: DNS Infrastructure Security,65283
Christoffer,Nilsson,Fail,2022-08-03,23.0000,30,76.7%,60,CZ,56,00:05,01:01,ChristofferSNilsson@rhyta.com,6456055,PR000009,DIS: DNS Infrastructure Security,65283
Letícia,Silva,Fail,2022-08-11,20.0000,30,66.7%,60,DE,13,07:10,07:24,LeticiaPintoSilva@cuvox.de,6678761,PR000009,DIS: DNS Infrastructure Security,65283
Chan,Hsia,Fail,2022-08-12,20.0000,30,66.7%,60,BE,40,10:15,10:56,ChanHsia@superrito.com,6332793,PR000009,DIS: DNS Infrastructure Security,65283
Chan,Hsia,Fail,2022-08-12,22.0000,30,73.3%,60,BE,18,10:57,11:16,ChanHsia@superrito.com,6332793,PR000009,DIS: DNS Infrastructure Security,65283
Petr,Polák,Fail,2022-08-18,22.0000,30,73.3%,60,US,43,20:15,20:58,PetrPolak@einrot.com,6695888,PR000009,DIS: DNS Infrastructure Security,65283
Yi,Pai,Fail,2022-08-23,11.0000,30,36.7%,60,US,49,02:17,03:08,YiPai@fleckens.hu,6500200,PR000009,DIS: DNS Infrastructure Security,65283
Santino,Tirado,Fail,2022-08-23,15.0000,30,50.0%,60,DE,9,01:05,01:15,SantinoTiradoValenzuela@jourrapide.com,6612436,PR000009,DIS: DNS Infrastructure Security,65283
Taylor,Brown,Fail,2022-08-25,22.0000,30,73.3%,60,FI,35,19:24,20:00,TaylorBrown@rhyta.com,6649419,PR000009,DIS: DNS Infrastructure Security,65283
Kristin,Kaestner,Fail,2022-08-25,15.0000,30,50.0%,60,PL,48,14:41,15:29,KristinKaestner@rhyta.com,6686932,PR000009,DIS: DNS Infrastructure Security,65283
Erick,Oliveira,Fail,2022-09-04,13.0000,30,43.3%,60,IS,34,21:16,21:50,ErickPereiraOliveira@jourrapide.com,6497608,PR000009,DIS: DNS Infrastructure Security,65283
Erick,Oliveira,Fail,2022-09-18,11.0000,30,36.7%,60,IS,16,17:11,17:28,ErickPereiraOliveira@jourrapide.com,6497608,PR000009,DIS: DNS Infrastructure Security,65283
Casandra,Johnsson,Fail,2022-09-22,21.0000,30,70.0%,60,PT,50,17:50,18:40,CasandraJohnsson@dayrep.com,6677654,PR000009,DIS: DNS Infrastructure Security,65283
Yi,Pai,Fail,2022-09-26,19.0000,30,63.3%,60,US,57,23:43,00:40,YiPai@fleckens.hu,6500200,PR000009,DIS: DNS Infrastructure Security,65283
Casandra,Johnsson,Fail,2022-09-26,23.0000,30,76.7%,60,PT,59,08:22,09:22,CasandraJohnsson@dayrep.com,6677654,PR000009,DIS: DNS Infrastructure Security,65283
Erick,Oliveira,Fail,2022-09-27,19.0000,30,63.3%,60,IS,46,19:16,20:03,ErickPereiraOliveira@jourrapide.com,6497608,PR000009,DIS: DNS Infrastructure Security,65283
Casandra,Johnsson,Fail,2022-09-28,20.0000,30,66.7%,60,PT,53,07:25,08:21,CasandraJohnsson@dayrep.com,6677654,PR000009,DIS: DNS Infrastructure Security,65283
Yi,Pai,Fail,2022-10-05,19.0000,30,63.3%,60,US,50,22:59,23:50,YiPai@fleckens.hu,6500200,PR000009,DIS: DNS Infrastructure Security,65283
Casandra,Johnsson,Fail,2022-10-11,23.0000,30,76.7%,60,PT,60,08:48,09:48,CasandraJohnsson@dayrep.com,6677654,PR000009,DIS: DNS Infrastructure Security,65283
Ranger,Landry,Fail,2022-10-15,23.0000,30,76.7%,60,NL,57,00:08,01:10,RangerLandry@cuvox.de,6518166,PR000009,DIS: DNS Infrastructure Security,65283
Jiao,Sun,Fail,2022-10-16,23.0000,30,76.7%,60,PT,55,23:19,00:15,JiaoSun@cuvox.de,6834902,PR000009,DIS: DNS Infrastructure Security,65283
Yi,Pai,Fail,2022-10-20,23.0000,30,76.7%,60,US,59,22:23,23:23,YiPai@fleckens.hu,6500200,PR000009,DIS: DNS Infrastructure Security,65283
Sander,Sjögren,Fail,2022-10-21,23.0000,30,76.7%,60,FR,14,06:35,06:50,SanderSjogren@armyspy.com,6223921,PR000009,DIS: DNS Infrastructure Security,65283
Ting,Wei,Fail,2022-10-24,23.0000,30,76.7%,60,NL,48,13:53,14:41,TingWei@fleckens.hu,6860261,PR000009,DIS: DNS Infrastructure Security,65283
Wang,Ho,Fail,2022-10-25,23.0000,30,76.7%,60,FR,43,10:27,11:15,WangHo@fleckens.hu,6862829,PR000009,DIS: DNS Infrastructure Security,65283
Ting,Wei,Fail,2022-10-27,22.0000,30,73.3%,60,NL,35,16:43,17:19,TingWei@fleckens.hu,6860261,PR000009,DIS: DNS Infrastructure Security,65283
Kageki,Inaba,Fail,2022-11-01,22.0000,30,73.3%,60,UY,58,08:16,09:15,KagekiInaba@dayrep.com,6106054,PR000009,DIS: DNS Infrastructure Security,65283
Annibale,De Luca,Fail,2022-11-01,21.0000,30,70.0%,60,FI,49,11:52,12:42,AnnibaleDeLuca@gustr.com,6486712,PR000009,DIS: DNS Infrastructure Security,65283
Annibale,De Luca,Fail,2022-11-02,21.0000,30,70.0%,60,FI,51,11:16,12:09,AnnibaleDeLuca@gustr.com,6486712,PR000009,DIS: DNS Infrastructure Security,65283
Erick,Oliveira,Fail,2022-11-02,18.0000,30,60.0%,60,IS,53,22:46,23:40,ErickPereiraOliveira@jourrapide.com,6497608,PR000009,DIS: DNS Infrastructure Security,65283
Vitória,Ribeiro,Fail,2022-11-19,20.0000,30,66.7%,60,PL,58,02:04,03:03,VitoriaAlmeidaRibeiro@dayrep.com,6196799,PR000009,DIS: DNS Infrastructure Security,65283
Nantilde,Salas,Fail,2022-11-20,23.0000,30,76.7%,60,CH,18,06:49,07:08,NantildeSalasCotto@fleckens.hu,6629523,PR000009,DIS: DNS Infrastructure Security,65283
Ardalion,Holguín,Fail,2022-11-26,21.0000,30,70.0%,60,SI,43,09:02,09:58,ArdalionHolguinArteaga@dayrep.com,6937111,PR000009,DIS: DNS Infrastructure Security,65283
Philipp,Werfel,Fail,2022-12-06,18.0000,30,60.0%,60,CY,16,03:28,03:45,PhilippWerfel@teleworm.us,6949935,PR000009,DIS: DNS Infrastructure Security,65283
Philipp,Werfel,Fail,2022-12-08,23.0000,30,76.7%,60,CY,33,08:43,09:16,PhilippWerfel@teleworm.us,6949935,PR000009,DIS: DNS Infrastructure Security,65283
Philipp,Werfel,Fail,2022-12-10,20.0000,30,66.7%,60,CY,59,06:35,07:35,PhilippWerfel@teleworm.us,6949935,PR000009,DIS: DNS Infrastructure Security,65283
Beatrice,Oliveira,Fail,2022-12-10,15.0000,30,50.0%,60,AU,34,04:00,04:35,BeatriceRodriguesOliveira@armyspy.com,6961465,PR000009,DIS: DNS Infrastructure Security,65283
Beatrice,Oliveira,Fail,2022-12-12,17.0000,30,56.7%,60,AU,60,23:41,00:41,BeatriceRodriguesOliveira@armyspy.com,6961465,PR000009,DIS: DNS Infrastructure Security,65283
Seth,Reilly,Fail,2022-12-12,23.0000,30,76.7%,60,CY,58,04:35,05:34,SethReilly@teleworm.us,6973098,PR000009,DIS: DNS Infrastructure Security,65283
Lucas,Rodrigues,Fail,2022-12-15,17.0000,30,56.7%,60,PT,37,18:04,18:42,LucasCastroRodrigues@rhyta.com,6963537,PR000009,DIS: DNS Infrastructure Security,65283
Jiří,Šedivý,Fail,2022-12-19,23.0000,30,76.7%,60,IT,47,15:40,16:30,JiriSedivy@einrot.com,6988013,PR000009,DIS: DNS Infrastructure Security,65283
Rajmund,Dąbrowski ,Fail,2022-12-24,22.0000,30,73.3%,60,NO,40,08:11,08:51,RajmundDabrowski@cuvox.de,6777415,PR000009,DIS: DNS Infrastructure Security,65283
Mario,Wagner,Fail,2023-01-02,22.0000,30,73.3%,60,DE,9,01:48,01:57,MarioWagner@teleworm.us,7003598,PR000009,DIS: DNS Infrastructure Security,65283
Mario,Wagner,Fail,2023-01-04,20.0000,30,66.7%,60,DE,37,00:04,00:42,MarioWagner@teleworm.us,7003598,PR000009,DIS: DNS Infrastructure Security,65283
Mario,Wagner,Fail,2023-01-07,23.0000,30,76.7%,60,DE,39,02:01,02:41,MarioWagner@teleworm.us,7003598,PR000009,DIS: DNS Infrastructure Security,65283
Beatrice,Oliveira,Fail,2023-01-18,16.0000,30,53.3%,60,AU,55,01:06,02:04,BeatriceRodriguesOliveira@armyspy.com,6961465,PR000009,DIS: DNS Infrastructure Security,65283
Teddy,Petersson,Fail,2023-01-18,23.0000,30,76.7%,60,HU,48,14:10,14:59,TeddyPetersson@teleworm.us,7041878,PR000009,DIS: DNS Infrastructure Security,65283
Beatrice,Oliveira,Fail,2023-01-22,23.0000,30,76.7%,60,AU,33,05:34,06:08,BeatriceRodriguesOliveira@armyspy.com,6961465,PR000009,DIS: DNS Infrastructure Security,65283
Beatrice,Oliveira,Fail,2023-01-22,20.0000,30,66.7%,60,AU,58,07:01,08:01,BeatriceRodriguesOliveira@armyspy.com,6961465,PR000009,DIS: DNS Infrastructure Security,65283
Trinette,Turgeon,Fail,2023-02-06,23.0000,30,76.7%,60,NO,57,07:09,08:09,TrinetteTurgeon@armyspy.com,7073044,PR000009,DIS: DNS Infrastructure Security,65283
Trinette,Turgeon,Fail,2023-02-08,16.0000,30,53.3%,60,NO,59,10:59,12:00,TrinetteTurgeon@armyspy.com,7073044,PR000009,DIS: DNS Infrastructure Security,65283
Marko,Gaertner,Fail,2023-02-10,23.0000,30,76.7%,60,CZ,60,03:38,04:38,MarkoGaertner@dayrep.com,7040902,PR000009,DIS: DNS Infrastructure Security,65283
