First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Diego,Alves,Fail,2021-09-30,78.0000,100,78.0%,240,BR,177,03:56,06:54,DiegoAlmeidaAlves@armyspy.com,6167144,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Giancarlo,Piazza,Fail,2021-09-30,68.0000,100,68.0%,240,US,126,12:52,14:59,GiancarloPiazza@rhyta.com,6168224,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Luke,Bruce,Fail,2021-10-01,70.0000,100,70.0%,240,AU,202,21:31,00:55,LukeBruce@gustr.com,6153634,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jarogniew,Dudek,Fail,2021-10-02,58.0000,100,58.0%,240,FI,179,21:56,00:56,JarogniewDudek@dayrep.com,6165111,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Calle,Andersson,Fail,2021-10-03,77.0000,100,77.0%,240,NL,238,06:10,10:11,CalleAndersson@jourrapide.com,6170953,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Lasse,Kjær,Fail,2021-10-04,76.0000,100,76.0%,240,IS,196,10:29,13:59,LasseAKjaer@jourrapide.com,6103878,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Ada,Ortiz,Fail,2021-10-05,77.0000,100,77.0%,240,NZ,240,17:02,21:02,AdaOrtizLovato@teleworm.us,6105617,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Dorothy,Currin,Fail,2021-10-05,73.0000,100,73.0%,240,PT,154,01:41,04:17,DorothyRCurrin@rhyta.com,6173994,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eriko,Muramatsu,Fail,2021-10-05,78.0000,100,78.0%,240,CH,151,08:45,11:19,ErikoMuramatsu@teleworm.us,6174676,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eric,Andrews,Fail,2021-10-05,74.0000,100,74.0%,240,CY,236,11:43,15:42,EricPAndrews@armyspy.com,6174928,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Chloe,Medland,Fail,2021-10-07,77.0000,100,77.0%,240,GB,176,01:06,04:06,ChloeMedland@superrito.com,6177631,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Tobiasz,Maciejewski,Fail,2021-10-07,57.0000,100,57.0%,240,NL,148,07:27,09:55,TobiaszMaciejewski@superrito.com,6178146,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Henri,Léveillé,Fail,2021-10-10,72.0000,100,72.0%,240,GB,124,05:47,07:52,HenriLeveille@teleworm.us,6163748,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Vernon,Bouchard,Fail,2021-10-11,65.0000,100,65.0%,240,GL,129,01:57,04:07,VernonBouchard@gustr.com,6182062,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Bao,Ts'ao,Fail,2021-10-11,79.0000,100,79.0%,240,IT,176,06:59,09:56,BaoTsao@cuvox.de,6182431,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jaroslav,Kristen,Fail,2021-10-12,60.0000,100,60.0%,240,SE,124,12:33,14:39,JaroslavKristen@dayrep.com,6184030,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Rahman,Guirguis,Fail,2021-10-13,77.0000,100,77.0%,240,CY,197,12:38,15:57,RahmanMahrusGuirguis@einrot.com,6185885,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Henri,Léveillé,Fail,2021-10-15,68.0000,100,68.0%,240,GB,202,01:23,04:46,HenriLeveille@teleworm.us,6163748,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Kai,Hirano,Fail,2021-10-16,78.0000,100,78.0%,240,NZ,238,15:29,19:28,KaiHirano@jourrapide.com,6189418,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Isabella,Kent,Fail,2021-10-17,74.0000,100,74.0%,240,DK,236,17:20,21:22,IsabellaKent@rhyta.com,6182127,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Rodrigo,Santos,Fail,2021-10-17,75.0000,100,75.0%,240,UY,190,22:27,01:38,RodrigoSilvaSantos@teleworm.us,6189574,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Lukas,Miller,Fail,2021-10-20,57.0000,100,57.0%,240,CY,236,06:20,10:18,LukasMiller@gustr.com,6162387,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eduardo,Barbosa,Fail,2021-10-21,69.0000,100,69.0%,240,IT,123,13:52,15:59,EduardoRochaBarbosa@armyspy.com,6197256,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Mandel,Jolicoeur,Fail,2021-10-22,59.0000,100,59.0%,240,FR,98,05:30,07:09,MandelJolicoeur@fleckens.hu,6198197,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Sille,Bertelsen,Fail,2021-10-22,79.0000,100,79.0%,240,GL,237,05:48,09:46,SilleMBertelsen@superrito.com,6198232,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Taisei,Kitamura,Fail,2021-10-23,77.0000,100,77.0%,240,DK,222,06:07,09:50,TaiseiKitamura@dayrep.com,6199284,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Milton,Fredriksson,Fail,2021-10-24,77.0000,100,77.0%,240,CZ,239,10:01,14:01,MiltonFredriksson@jourrapide.com,6160818,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Marco,Aachen,Fail,2021-10-24,61.0000,100,61.0%,240,PL,148,17:15,19:45,MarcoAachen@gustr.com,6200158,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Mandel,Jolicoeur,Fail,2021-10-25,73.0000,100,73.0%,240,FR,220,06:44,10:25,MandelJolicoeur@fleckens.hu,6198197,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Taisei,Kitamura,Fail,2021-10-25,77.0000,100,77.0%,240,DK,199,14:47,18:07,TaiseiKitamura@dayrep.com,6199284,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Laurits,Bach,Fail,2021-10-25,62.0000,100,62.0%,240,NZ,239,21:52,02:09,LauritsABach@dayrep.com,6200371,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Sun,Han,Fail,2021-10-25,59.0000,100,59.0%,240,AT,141,01:11,03:33,SunHan@fleckens.hu,6200655,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Radomił,Wieczorek,Fail,2021-10-25,45.0000,100,45.0%,240,TN,89,03:09,04:45,RadomilWieczorek@gustr.com,6200806,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Mahiru,Toda,Fail,2021-10-25,53.0000,100,53.0%,240,CA,229,06:41,10:38,MahiruToda@teleworm.us,6201070,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Hadiyyah,Ba,Fail,2021-10-26,63.0000,100,63.0%,240,NZ,106,02:08,03:55,HadiyyahKalilaBa@dayrep.com,6127566,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Isabella,Kent,Fail,2021-10-27,75.0000,100,75.0%,240,DK,240,20:29,00:32,IsabellaKent@rhyta.com,6182127,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Rachelle,Berger,Fail,2021-10-28,51.0000,100,51.0%,240,GL,200,09:51,13:18,RachelleBerger@armyspy.com,6201084,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Dorothy,Currin,Fail,2021-10-29,71.0000,100,71.0%,240,PT,238,20:39,00:41,DorothyRCurrin@rhyta.com,6173994,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Sean,Blanch,Fail,2021-10-29,77.0000,100,77.0%,240,HU,231,17:09,21:19,SeanBlanch@einrot.com,6204168,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
William,Smith,Fail,2021-10-29,62.0000,100,62.0%,240,AT,176,22:53,01:50,WilliamJSmith@superrito.com,6207706,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Nadia,Findlay,Fail,2021-10-29,61.0000,100,61.0%,240,DE,70,08:02,09:14,NadiaFindlay@teleworm.us,6208384,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Layla,Ortega,Fail,2021-10-29,62.0000,100,62.0%,240,BE,222,18:39,22:22,LaylaOrtegaFlorez@fleckens.hu,6208689,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Joseph,Mate,Fail,2021-10-30,77.0000,100,77.0%,240,CH,239,05:28,09:30,JosephMate@rhyta.com,6204877,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Hadiyyah,Ba,Fail,2021-10-31,65.0000,100,65.0%,240,NZ,63,01:57,03:02,HadiyyahKalilaBa@dayrep.com,6127566,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Laurits,Bach,Fail,2021-11-01,79.0000,100,79.0%,240,NZ,185,02:39,05:44,LauritsABach@dayrep.com,6200371,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Sean,Blanch,Fail,2021-11-01,78.0000,100,78.0%,240,HU,213,23:44,03:18,SeanBlanch@einrot.com,6204168,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Layla,Ortega,Fail,2021-11-01,71.0000,100,71.0%,240,BE,220,20:35,00:17,LaylaOrtegaFlorez@fleckens.hu,6208689,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Rhea,Cameron,Fail,2021-11-02,74.0000,100,74.0%,240,NL,48,07:40,08:29,RheaCameron@gustr.com,6211418,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Rhea,Cameron,Fail,2021-11-04,75.0000,100,75.0%,240,NL,78,05:23,06:42,RheaCameron@gustr.com,6211418,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Samarah,Ba,Fail,2021-11-04,70.0000,100,70.0%,240,GL,58,09:29,10:28,SamarahHananBa@armyspy.com,6216909,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
František,Kvasnička,Fail,2021-11-05,79.0000,100,79.0%,240,DE,118,06:06,08:10,FrantisekKvasnicka@fleckens.hu,6218044,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jeremias,van Brummelen,Fail,2021-11-08,79.0000,100,79.0%,240,CZ,85,05:50,07:16,JeremiasvanBrummelen@gustr.com,6221529,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
William,Smith,Fail,2021-11-10,79.0000,100,79.0%,240,AT,183,10:39,14:07,WilliamJSmith@superrito.com,6207706,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Xian,Peng,Fail,2021-11-11,73.0000,100,73.0%,240,PL,170,14:21,20:55,XianPeng@gustr.com,6224517,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
William,Smith,Fail,2021-11-12,75.0000,100,75.0%,240,AT,131,09:25,11:38,WilliamJSmith@superrito.com,6207706,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Qiang,Lai,Fail,2021-11-12,70.0000,100,70.0%,240,GB,72,13:27,14:46,QiangLai@dayrep.com,6230216,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Joao,Almeida,Fail,2021-11-14,51.0000,100,51.0%,240,PL,190,01:53,19:14,JoaoFernandesAlmeida@cuvox.de,6103989,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
William,Smith,Fail,2021-11-15,79.0000,100,79.0%,240,AT,110,11:16,13:06,WilliamJSmith@superrito.com,6207706,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jeremias,van Brummelen,Fail,2021-11-15,79.0000,100,79.0%,240,CZ,149,05:28,07:58,JeremiasvanBrummelen@gustr.com,6221529,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Henri,Léveillé,Fail,2021-11-17,76.0000,100,76.0%,240,GB,133,01:10,03:24,HenriLeveille@teleworm.us,6163748,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
William,Smith,Fail,2021-11-17,76.0000,100,76.0%,240,AT,175,12:55,15:51,WilliamJSmith@superrito.com,6207706,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Hennie,Limpens,Fail,2021-11-18,30.0000,100,30.0%,240,CA,70,07:33,08:46,HennieLimpens@fleckens.hu,6232083,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jing,P'eng,Fail,2021-11-18,69.0000,100,69.0%,240,IT,240,04:04,08:05,JingPeng@armyspy.com,6234960,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eulalia,Dellucci,Fail,2021-11-20,43.0000,100,43.0%,240,UY,159,23:05,10:37,EulaliaDellucci@rhyta.com,6105680,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Marcus,Nordström,Fail,2021-11-22,71.0000,100,71.0%,240,IT,64,06:44,07:49,MarcusNordstrom@armyspy.com,6117569,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Dean,Torr,Fail,2021-11-22,72.0000,100,72.0%,240,PT,231,20:09,00:04,DeanTorr@einrot.com,6242830,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Dean,Torr,Fail,2021-11-25,72.0000,100,72.0%,240,PT,230,05:27,09:18,DeanTorr@einrot.com,6242830,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Dean,Torr,Fail,2021-11-27,71.0000,100,71.0%,240,PT,233,08:22,12:18,DeanTorr@einrot.com,6242830,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Sara,Jamieson,Fail,2021-11-27,56.0000,100,56.0%,240,ZA,240,06:14,10:29,SaraJamieson@einrot.com,6252193,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Gracja,Król,Fail,2021-11-28,76.0000,100,76.0%,240,BR,223,22:04,01:49,GracjaKrol@gustr.com,6129170,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Dean,Torr,Fail,2021-11-28,77.0000,100,77.0%,240,PT,215,06:17,09:53,DeanTorr@einrot.com,6242830,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Layla,Ortega,Fail,2021-11-29,64.0000,100,64.0%,240,BE,155,21:08,23:46,LaylaOrtegaFlorez@fleckens.hu,6208689,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Thibaut,Durepos,Fail,2021-11-30,75.0000,100,75.0%,240,US,239,21:53,19:34,ThibautDurepos@rhyta.com,6183776,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Thibaut,Durepos,Fail,2021-12-01,79.0000,100,79.0%,240,US,235,19:50,07:07,ThibautDurepos@rhyta.com,6183776,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Yurisa,Okamura,Fail,2021-12-02,79.0000,100,79.0%,240,US,95,09:04,10:41,YurisaOkamura@fleckens.hu,6235302,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Thibaut,Durepos,Fail,2021-12-03,75.0000,100,75.0%,240,US,181,20:51,19:01,ThibautDurepos@rhyta.com,6183776,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Ryder,Petherick,Fail,2021-12-03,69.0000,100,69.0%,240,AU,236,04:44,08:44,RyderPetherick@armyspy.com,6262709,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Thibaut,Durepos,Fail,2021-12-05,79.0000,100,79.0%,240,US,140,21:14,04:04,ThibautDurepos@rhyta.com,6183776,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Keeva,Dickson,Fail,2021-12-06,63.0000,100,63.0%,240,DK,240,18:49,22:56,KeevaDickson@dayrep.com,6267231,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Russell,Langlais,Fail,2021-12-07,59.0000,100,59.0%,240,NO,97,02:14,06:03,RussellLanglais@dayrep.com,6267794,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Lateefa,Totah,Fail,2021-12-07,60.0000,100,60.0%,240,EE,152,02:20,04:58,LateefaRaghidahTotah@armyspy.com,6267802,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Ammar,Antoun,Fail,2021-12-07,69.0000,100,69.0%,240,US,107,03:11,05:01,AmmarBoulosAntoun@armyspy.com,6267807,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jala',Kouri,Fail,2021-12-07,67.0000,100,67.0%,240,DE,158,02:49,05:39,JalaAsilKouri@rhyta.com,6267848,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Jake,Rowley,Fail,2021-12-07,72.0000,100,72.0%,240,IS,231,08:40,13:06,JakeRowley@teleworm.us,6268419,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Diane,Bérubé,Fail,2021-12-08,51.0000,100,51.0%,240,PT,98,02:54,04:35,DianeBerube@jourrapide.com,6269843,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Keeva,Dickson,Fail,2021-12-12,79.0000,100,79.0%,240,DK,240,12:32,16:33,KeevaDickson@dayrep.com,6267231,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
James,Scott,Fail,2021-12-13,79.0000,100,79.0%,240,ZA,219,21:21,01:01,JamesJScott@superrito.com,6277441,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Bertram,Mathiesen,Fail,2021-12-14,26.0000,100,26.0%,240,CH,231,19:25,23:29,BertramLMathiesen@fleckens.hu,6281904,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Gracja,Król,Fail,2021-12-17,75.0000,100,75.0%,240,BR,238,23:04,03:02,GracjaKrol@gustr.com,6129170,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Joao,Almeida,Fail,2021-12-21,62.0000,100,62.0%,240,PL,146,23:05,05:38,JoaoFernandesAlmeida@cuvox.de,6103989,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Itsuyo,Kokura,Fail,2021-12-23,40.0000,100,40.0%,240,PL,73,13:32,14:46,ItsuyoKokura@rhyta.com,6295231,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eulalia,Dellucci,Fail,2021-12-26,69.0000,100,69.0%,240,UY,69,23:51,00:23,EulaliaDellucci@rhyta.com,6105680,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Abdul-Khaliq,Boulos,Fail,2021-12-28,67.0000,100,67.0%,240,SE,223,09:13,12:57,Abdul-KhaliqAzzamBoulos@armyspy.com,6299771,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Joao,Almeida,Fail,2021-12-29,73.0000,100,73.0%,240,PL,56,00:21,04:36,JoaoFernandesAlmeida@cuvox.de,6103989,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eulalia,Dellucci,Fail,2021-12-29,73.0000,100,73.0%,240,UY,87,23:35,04:37,EulaliaDellucci@rhyta.com,6105680,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Eulalia,Dellucci,Fail,2021-12-30,78.0000,100,78.0%,240,UY,91,22:02,07:02,EulaliaDellucci@rhyta.com,6105680,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Abdul-Khaliq,Boulos,Fail,2021-12-30,76.0000,100,76.0%,240,SE,228,09:36,13:25,Abdul-KhaliqAzzamBoulos@armyspy.com,6299771,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Rule,Pirouet,Fail,2021-12-30,71.0000,100,71.0%,240,CA,106,11:15,13:03,RulePirouet@dayrep.com,6302882,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Shen,Jen,Fail,2021-12-31,77.0000,100,77.0%,240,BE,219,01:34,05:14,ShenJen@fleckens.hu,6283218,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Irena,Illková,Fail,2021-12-31,72.0000,100,72.0%,240,SE,97,02:44,04:23,IrenaIllkova@rhyta.com,6303536,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Yurisa,Okamura,Fail,2022-01-03,78.0000,100,78.0%,240,US,88,00:56,02:25,YurisaOkamura@fleckens.hu,6235302,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Furat,Shamoon,Fail,2022-01-03,71.0000,100,71.0%,240,DK,217,16:53,20:31,FuratUmaymaShamoon@superrito.com,6306744,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Kazuhiko,Otani,Fail,2022-01-04,72.0000,100,72.0%,240,AT,165,06:56,09:43,KazuhikoOtani@rhyta.com,6307683,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Alvise,Marchesi,Fail,2022-01-07,48.0000,100,48.0%,240,CH,172,00:43,03:36,AlviseMarchesi@teleworm.us,6312374,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Logan,Douglas,Fail,2022-01-07,75.0000,100,75.0%,240,AT,184,13:31,16:38,LoganDouglas@teleworm.us,6313044,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Prudens,Orozco,Fail,2022-01-10,50.0000,100,50.0%,240,CZ,205,22:44,02:41,PrudensOrozcoGodinez@fleckens.hu,6315211,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Anders,Henriksson,Fail,2022-01-17,63.0000,100,63.0%,240,UY,153,01:29,04:08,AndersHenriksson@armyspy.com,6323686,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Steffen,Holtzmann,Fail,2022-01-18,72.0000,100,72.0%,240,SI,203,07:58,12:18,SteffenHoltzmann@gustr.com,6243437,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Vernon,Jobin,Fail,2022-01-18,77.0000,100,77.0%,240,CA,231,09:00,12:54,VernonJobin@teleworm.us,6324676,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Chaymae,Samson,Fail,2022-01-20,56.0000,100,56.0%,240,AT,72,05:14,06:29,ChaymaeSamson@einrot.com,6329979,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Anders,Henriksson,Fail,2022-01-22,73.0000,100,73.0%,240,UY,240,10:00,14:01,AndersHenriksson@armyspy.com,6323686,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Kazuhiko,Otani,Fail,2022-01-25,67.0000,100,67.0%,240,AT,202,12:17,15:40,KazuhikoOtani@rhyta.com,6307683,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
Marshall,Côté,Fail,2022-01-26,63.0000,100,63.0%,240,FI,193,18:56,22:09,MarshallCote@fleckens.hu,6325761,PR000002,CDCA: Core DDI Configuration and Administration 8.4,64111
