First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Milan,Šeda,Pass,2021-12-21,24.0000,30,80.0%,60,PL,35,01:21,01:56,MilanSeda@einrot.com,6142372,PR000009,DIS: DNS Infrastructure Security,65283
Bożydar,Duda,Pass,2021-12-21,25.0000,30,83.3%,60,SI,55,14:00,14:57,BozydarDuda@superrito.com,6291935,PR000009,DIS: DNS Infrastructure Security,65283
Kauã,Sousa,Pass,2021-12-21,30.0000,30,100.0%,60,CY,37,13:16,13:53,KauaFerreiraSousa@teleworm.us,6292022,PR000009,DIS: DNS Infrastructure Security,65283
Tim,Kuester,Pass,2021-12-22,25.0000,30,83.3%,60,BE,38,21:10,21:49,TimKuester@cuvox.de,6288329,PR000009,DIS: DNS Infrastructure Security,65283
Patrik,Paclt,Pass,2021-12-22,25.0000,30,83.3%,60,NL,33,22:51,23:25,PatrikPaclt@rhyta.com,6290696,PR000009,DIS: DNS Infrastructure Security,65283
Rebeca,Melo,Pass,2021-12-27,28.0000,30,93.3%,60,ZA,55,20:02,20:58,RebecaCarvalhoMelo@superrito.com,6288135,PR000009,DIS: DNS Infrastructure Security,65283
Daniela,Hoffmann,Pass,2021-12-27,25.0000,30,83.3%,60,IT,57,22:01,22:59,DanielaHoffmann@armyspy.com,6298918,PR000009,DIS: DNS Infrastructure Security,65283
Mason,Mackenzie,Pass,2021-12-28,24.0000,30,80.0%,60,FR,27,06:55,07:23,MasonMackenzie@fleckens.hu,6271333,PR000009,DIS: DNS Infrastructure Security,65283
Aliyy,Quraishi,Pass,2021-12-28,28.0000,30,93.3%,60,DE,59,09:06,10:07,AliyyHalimQuraishi@gustr.com,6273226,PR000009,DIS: DNS Infrastructure Security,65283
Erick,Silva,Pass,2021-12-28,27.0000,30,90.0%,60,AT,47,07:56,08:43,ErickMeloSilva@dayrep.com,6286918,PR000009,DIS: DNS Infrastructure Security,65283
Anton,Jönsson,Pass,2021-12-29,25.0000,30,83.3%,60,AU,46,09:19,10:05,AntonJonsson@superrito.com,6301262,PR000009,DIS: DNS Infrastructure Security,65283
Julie,Gour,Pass,2021-12-30,26.0000,30,86.7%,60,HU,30,08:12,08:45,JulieGour@cuvox.de,6302600,PR000009,DIS: DNS Infrastructure Security,65283
Rosarmosario,Trevisano,Pass,2021-12-31,25.0000,30,83.3%,60,GB,53,08:27,09:21,RosarmosarioTrevisano@superrito.com,6303795,PR000009,DIS: DNS Infrastructure Security,65283
Remo,Calabresi,Pass,2022-01-02,27.0000,30,90.0%,60,DK,41,03:16,03:57,RemoCalabresi@fleckens.hu,6266587,PR000009,DIS: DNS Infrastructure Security,65283
Leonardo,Rocha,Pass,2022-01-03,28.0000,30,93.3%,60,EE,49,16:20,17:10,LeonardoBarrosRocha@einrot.com,6288637,PR000009,DIS: DNS Infrastructure Security,65283
Bradley,Owen,Pass,2022-01-03,25.0000,30,83.3%,60,AU,18,08:50,09:09,BradleyOwen@cuvox.de,6299269,PR000009,DIS: DNS Infrastructure Security,65283
Tito,DeRose,Pass,2022-01-04,27.0000,30,90.0%,60,GL,33,07:41,08:15,TitoDeRose@fleckens.hu,6307787,PR000009,DIS: DNS Infrastructure Security,65283
Walkyria,Naranjo,Pass,2022-01-04,25.0000,30,83.3%,60,BE,12,14:43,14:56,WalkyriaNaranjoValenzuela@dayrep.com,6308534,PR000009,DIS: DNS Infrastructure Security,65283
Aleksander,Jaworski,Pass,2022-01-05,25.0000,30,83.3%,60,DK,39,10:19,10:59,AleksanderJaworski@gustr.com,6124295,PR000009,DIS: DNS Infrastructure Security,65283
Marko,Nussbaum,Pass,2022-01-05,26.0000,30,86.7%,60,IT,50,13:54,14:45,MarkoNussbaum@armyspy.com,6285926,PR000009,DIS: DNS Infrastructure Security,65283
Tácito,Tamayo,Pass,2022-01-06,27.0000,30,90.0%,60,SI,51,19:35,20:27,TacitoTamayoLoya@gustr.com,6179550,PR000009,DIS: DNS Infrastructure Security,65283
Ken,Espinal,Pass,2022-01-06,29.0000,30,96.7%,60,GL,18,09:40,10:00,KenEspinalVigil@dayrep.com,6268504,PR000009,DIS: DNS Infrastructure Security,65283
Breno,Lima,Pass,2022-01-07,25.0000,30,83.3%,60,CY,17,10:47,11:04,BrenoCarvalhoLima@fleckens.hu,6290320,PR000009,DIS: DNS Infrastructure Security,65283
Ottavio,Angelo,Pass,2022-01-07,25.0000,30,83.3%,60,PL,53,19:10,20:04,OttavioAngelo@rhyta.com,6313042,PR000009,DIS: DNS Infrastructure Security,65283
Josef,Hoferek,Pass,2022-01-10,30.0000,30,100.0%,60,NO,42,09:42,10:25,JosefHoferek@superrito.com,6135210,PR000009,DIS: DNS Infrastructure Security,65283
Bailey,Wilkinson,Pass,2022-01-10,30.0000,30,100.0%,60,NL,51,10:34,11:25,BaileyWilkinson@cuvox.de,6259440,PR000009,DIS: DNS Infrastructure Security,65283
Jasmine,Sandberg,Pass,2022-01-10,28.0000,30,93.3%,60,FI,22,02:13,02:36,JasmineSandberg@armyspy.com,6311479,PR000009,DIS: DNS Infrastructure Security,65283
Aristarco,Quintanilla,Pass,2022-01-11,24.0000,30,80.0%,60,AT,59,10:55,11:55,AristarcoQuintanillaGracia@armyspy.com,6285849,PR000009,DIS: DNS Infrastructure Security,65283
Naruhiko,Izumi,Pass,2022-01-11,28.0000,30,93.3%,60,UY,50,07:03,07:56,NaruhikoIzumi@armyspy.com,6315307,PR000009,DIS: DNS Infrastructure Security,65283
Rebeca,Barbosa,Pass,2022-01-11,25.0000,30,83.3%,60,BE,18,14:11,14:30,RebecaCostaBarbosa@fleckens.hu,6318160,PR000009,DIS: DNS Infrastructure Security,65283
Cripín,Batista,Pass,2022-01-12,26.0000,30,86.7%,60,BR,31,01:39,02:11,CripinBatistaEsquivel@superrito.com,6132550,PR000009,DIS: DNS Infrastructure Security,65283
William,Smith,Pass,2022-01-12,24.0000,30,80.0%,60,AT,37,09:32,10:10,WilliamJSmith@superrito.com,6207706,PR000009,DIS: DNS Infrastructure Security,65283
Marielle,Lindström,Pass,2022-01-12,27.0000,30,90.0%,60,UY,43,16:00,16:44,MarielleLindstrom@dayrep.com,6302831,PR000009,DIS: DNS Infrastructure Security,65283
Jonas,Ackermann,Pass,2022-01-13,26.0000,30,86.7%,60,ES,43,01:01,01:44,JonasAckermann@armyspy.com,6228439,PR000009,DIS: DNS Infrastructure Security,65283
Vicente,Simon,Pass,2022-01-14,28.0000,30,93.3%,60,FI,26,06:03,06:30,VicenteASimon@fleckens.hu,6322028,PR000009,DIS: DNS Infrastructure Security,65283
Damion,Winslow,Pass,2022-01-14,28.0000,30,93.3%,60,IT,48,21:10,21:59,DamionLWinslow@dayrep.com,6322881,PR000009,DIS: DNS Infrastructure Security,65283
Marko,Becker,Pass,2022-01-15,26.0000,30,86.7%,60,CY,59,23:24,00:25,MarkoBecker@rhyta.com,6101057,PR000009,DIS: DNS Infrastructure Security,65283
Daniel,Christoffersen,Pass,2022-01-17,29.0000,30,96.7%,60,PT,16,06:12,06:29,DanielJChristoffersen@jourrapide.com,6254793,PR000009,DIS: DNS Infrastructure Security,65283
Federica,Beneventi,Pass,2022-01-21,28.0000,30,93.3%,60,CH,60,06:02,07:03,FedericaBeneventi@cuvox.de,6219431,PR000009,DIS: DNS Infrastructure Security,65283
Murilo,Barros,Pass,2022-01-21,28.0000,30,93.3%,60,IS,33,01:30,02:08,MuriloMeloBarros@armyspy.com,6325933,PR000009,DIS: DNS Infrastructure Security,65283
Isabella,Spaull,Pass,2022-01-21,25.0000,30,83.3%,60,NO,52,13:17,14:10,IsabellaSpaull@armyspy.com,6332583,PR000009,DIS: DNS Infrastructure Security,65283
Lino,Onio,Pass,2022-01-23,24.0000,30,80.0%,60,IT,60,05:01,06:02,LinoOnio@gustr.com,6333812,PR000009,DIS: DNS Infrastructure Security,65283
Joshua,Kaur,Pass,2022-01-23,26.0000,30,86.7%,60,UY,60,15:31,16:32,JoshuaKaur@gustr.com,6334189,PR000009,DIS: DNS Infrastructure Security,65283
Božena,Duchková,Pass,2022-01-25,28.0000,30,93.3%,60,DE,12,07:42,07:55,BozenaDuchkova@gustr.com,6183693,PR000009,DIS: DNS Infrastructure Security,65283
Charlotte,Boschman,Pass,2022-01-25,27.0000,30,90.0%,60,BR,51,01:33,02:25,CharlotteBoschman@dayrep.com,6332210,PR000009,DIS: DNS Infrastructure Security,65283
Fin,van Hofwegen,Pass,2022-01-25,26.0000,30,86.7%,60,DK,54,07:22,08:17,FinvanHofwegen@fleckens.hu,6337238,PR000009,DIS: DNS Infrastructure Security,65283
Wang,Lei,Pass,2022-01-26,30.0000,30,100.0%,60,GB,29,06:34,07:03,WangLei@teleworm.us,6338755,PR000009,DIS: DNS Infrastructure Security,65283
Radomír,Šupka,Pass,2022-01-31,27.0000,30,90.0%,60,FI,40,04:03,04:44,RadomirSupka@rhyta.com,6345874,PR000009,DIS: DNS Infrastructure Security,65283
Gustavo,Hogue,Pass,2022-02-02,27.0000,30,90.0%,60,DK,57,00:00,00:58,GustavoSHogue@rhyta.com,6345395,PR000009,DIS: DNS Infrastructure Security,65283
Meitetsu,Kikuchi,Pass,2022-02-03,24.0000,30,80.0%,60,ES,60,22:15,23:16,MeitetsuKikuchi@cuvox.de,6291586,PR000009,DIS: DNS Infrastructure Security,65283
Nicolas,Walker,Pass,2022-02-03,28.0000,30,93.3%,60,CZ,44,23:38,00:28,NicolasEWalker@cuvox.de,6352284,PR000009,DIS: DNS Infrastructure Security,65283
Emil,Andreasen,Pass,2022-02-04,26.0000,30,86.7%,60,ES,55,06:34,07:29,EmilNAndreasen@dayrep.com,6331987,PR000009,DIS: DNS Infrastructure Security,65283
Charlotte,Black,Pass,2022-02-05,24.0000,30,80.0%,60,TN,31,23:53,00:26,CharlotteBlack@superrito.com,6332216,PR000009,DIS: DNS Infrastructure Security,65283
Hipolit,Pawłowski,Pass,2022-02-07,28.0000,30,93.3%,60,SI,50,01:28,02:19,HipolitPawlowski@fleckens.hu,6338345,PR000009,DIS: DNS Infrastructure Security,65283
Andy,Norton,Pass,2022-02-09,25.0000,30,83.3%,60,EE,38,09:25,10:04,AndyMNorton@einrot.com,6361385,PR000009,DIS: DNS Infrastructure Security,65283
Phillipp,Thalberg,Pass,2022-02-11,26.0000,30,86.7%,60,CY,28,04:44,05:13,PhillippThalberg@teleworm.us,6352895,PR000009,DIS: DNS Infrastructure Security,65283
Harvey,Macdonald,Pass,2022-02-12,26.0000,30,86.7%,60,NL,45,17:47,18:34,HarveyMacdonald@armyspy.com,6177176,PR000009,DIS: DNS Infrastructure Security,65283
Jeoffroi,Paiement,Pass,2022-02-15,26.0000,30,86.7%,60,US,34,02:52,03:26,JeoffroiPaiement@cuvox.de,6116525,PR000009,DIS: DNS Infrastructure Security,65283
Tânia,Lima,Pass,2022-02-16,28.0000,30,93.3%,60,GB,36,02:06,02:42,TaniaMartinsLima@dayrep.com,6360374,PR000009,DIS: DNS Infrastructure Security,65283
Gabryjel,Sokołowski,Pass,2022-02-18,25.0000,30,83.3%,60,PL,60,22:56,23:56,GabryjelSokolowski@jourrapide.com,6323843,PR000009,DIS: DNS Infrastructure Security,65283
Finlay,Howarth,Pass,2022-02-19,29.0000,30,96.7%,60,US,53,11:39,12:33,FinlayHowarth@rhyta.com,6119086,PR000009,DIS: DNS Infrastructure Security,65283
Lin,Pan,Pass,2022-02-21,25.0000,30,83.3%,60,GB,36,07:49,09:07,LinPan@dayrep.com,6128784,PR000009,DIS: DNS Infrastructure Security,65283
Josef,Mašek,Pass,2022-02-21,24.0000,30,80.0%,60,TN,18,04:24,04:43,JosefMasek@jourrapide.com,6261574,PR000009,DIS: DNS Infrastructure Security,65283
Fabio,Lucciano,Pass,2022-02-26,26.0000,30,86.7%,60,AT,49,04:47,05:38,FabioLucciano@fleckens.hu,6385554,PR000009,DIS: DNS Infrastructure Security,65283
Kevin,Pešek,Pass,2022-03-01,26.0000,30,86.7%,60,PT,44,09:56,10:42,KevinPesek@cuvox.de,6179501,PR000009,DIS: DNS Infrastructure Security,65283
Louise,Jessen,Pass,2022-03-02,28.0000,30,93.3%,60,NL,45,07:39,08:24,LouiseMJessen@einrot.com,6101175,PR000009,DIS: DNS Infrastructure Security,65283
Tristan,Klausen,Pass,2022-03-02,29.0000,30,96.7%,60,BE,14,06:51,07:06,TristanFKlausen@cuvox.de,6194574,PR000009,DIS: DNS Infrastructure Security,65283
Taylah,Drummond,Pass,2022-03-03,24.0000,30,80.0%,60,UY,50,02:06,02:58,TaylahDrummond@superrito.com,6139362,PR000009,DIS: DNS Infrastructure Security,65283
Christian,Beneventi,Pass,2022-03-04,26.0000,30,86.7%,60,DE,25,23:23,23:49,ChristianBeneventi@jourrapide.com,6387469,PR000009,DIS: DNS Infrastructure Security,65283
Nanna,Karlsson,Pass,2022-03-04,27.0000,30,90.0%,60,FI,53,01:59,02:52,NannaKarlsson@dayrep.com,6394500,PR000009,DIS: DNS Infrastructure Security,65283
Joasia,Wiśniewska,Pass,2022-03-07,24.0000,30,80.0%,60,ES,55,01:31,02:27,JoasiaWisniewska@jourrapide.com,6147239,PR000009,DIS: DNS Infrastructure Security,65283
Jan,Hladík,Pass,2022-03-07,26.0000,30,86.7%,60,EE,26,04:49,05:15,JanHladik@armyspy.com,6333205,PR000009,DIS: DNS Infrastructure Security,65283
Hans,Jönsson,Pass,2022-03-07,24.0000,30,80.0%,60,GL,38,10:59,11:38,HansJonsson@teleworm.us,6397801,PR000009,DIS: DNS Infrastructure Security,65283
Frederikke,Ravn,Pass,2022-03-09,28.0000,30,93.3%,60,UY,48,04:42,05:30,FrederikkeJRavn@teleworm.us,6241220,PR000009,DIS: DNS Infrastructure Security,65283
Louie,Dawson,Pass,2022-03-10,25.0000,30,83.3%,60,HU,22,01:38,02:00,LouieDawson@teleworm.us,6163783,PR000009,DIS: DNS Infrastructure Security,65283
Marino,Angelo,Pass,2022-03-12,30.0000,30,100.0%,60,SE,24,15:43,16:11,MarinoAngelo@gustr.com,6366312,PR000009,DIS: DNS Infrastructure Security,65283
Wasil,Sleiman,Pass,2022-03-14,25.0000,30,83.3%,60,UY,55,14:39,15:35,WasilAntarahSleiman@rhyta.com,6113968,PR000009,DIS: DNS Infrastructure Security,65283
Dong,He,Pass,2022-03-15,26.0000,30,86.7%,60,SI,55,11:06,12:02,DongHe@rhyta.com,6195086,PR000009,DIS: DNS Infrastructure Security,65283
Maxwell,Black,Pass,2022-03-17,24.0000,30,80.0%,60,FI,49,08:20,09:10,MaxwellBlack@superrito.com,6409367,PR000009,DIS: DNS Infrastructure Security,65283
Frank,Koehler,Pass,2022-03-17,26.0000,30,86.7%,60,FR,27,13:23,13:50,FrankKoehler@jourrapide.com,6414692,PR000009,DIS: DNS Infrastructure Security,65283
Scott,Fisher,Pass,2022-03-20,28.0000,30,93.3%,60,PT,43,10:42,11:26,ScottFisher@rhyta.com,6406455,PR000009,DIS: DNS Infrastructure Security,65283
René,Becker,Pass,2022-03-22,26.0000,30,86.7%,60,IS,57,14:51,15:49,ReneBecker@teleworm.us,6246314,PR000009,DIS: DNS Infrastructure Security,65283
Robert,Arroyo,Pass,2022-03-22,25.0000,30,83.3%,60,PT,60,09:32,10:33,RobertJArroyo@fleckens.hu,6279820,PR000009,DIS: DNS Infrastructure Security,65283
Sheng,Ch'in,Pass,2022-03-22,27.0000,30,90.0%,60,NZ,46,23:16,00:03,ShengChin@fleckens.hu,6333601,PR000009,DIS: DNS Infrastructure Security,65283
Hayden,Gillison,Pass,2022-03-22,29.0000,30,96.7%,60,FR,57,21:46,22:44,HaydenGillison@rhyta.com,6355264,PR000009,DIS: DNS Infrastructure Security,65283
Lucius,Trevisan,Pass,2022-03-23,25.0000,30,83.3%,60,HU,44,14:09,14:54,LuciusTrevisan@armyspy.com,6371527,PR000009,DIS: DNS Infrastructure Security,65283
Sha'ban,Nahas,Pass,2022-03-24,26.0000,30,86.7%,60,FI,55,04:21,05:17,ShabanUthalNahas@rhyta.com,6381413,PR000009,DIS: DNS Infrastructure Security,65283
Safwan,Buijsse,Pass,2022-03-24,27.0000,30,90.0%,60,CH,55,11:49,12:45,SafwanBuijsse@jourrapide.com,6417079,PR000009,DIS: DNS Infrastructure Security,65283
Leo,Milford,Pass,2022-03-26,29.0000,30,96.7%,60,DK,57,09:29,10:27,LeoMilford@armyspy.com,6392387,PR000009,DIS: DNS Infrastructure Security,65283
Gabryŝ,Ostrowski,Pass,2022-03-29,25.0000,30,83.3%,60,CZ,43,07:44,08:28,GabrysOstrowski@armyspy.com,6172247,PR000009,DIS: DNS Infrastructure Security,65283
Karim,Bazzi,Pass,2022-03-29,29.0000,30,96.7%,60,IT,47,05:39,06:27,KarimZahidBazzi@gustr.com,6359258,PR000009,DIS: DNS Infrastructure Security,65283
Samantha,Garratt,Pass,2022-03-30,28.0000,30,93.3%,60,PT,30,23:50,00:22,SamanthaGarratt@armyspy.com,6425268,PR000009,DIS: DNS Infrastructure Security,65283
Bahiyy al Din,Shamon,Pass,2022-03-31,25.0000,30,83.3%,60,HU,20,07:18,07:40,BahiyyalDinYazidShamon@rhyta.com,6367086,PR000009,DIS: DNS Infrastructure Security,65283
Thor,Hedlund,Pass,2022-04-03,26.0000,30,86.7%,60,GB,33,23:16,23:50,ThorHedlund@superrito.com,6100799,PR000009,DIS: DNS Infrastructure Security,65283
Elma,Abrahamsson,Pass,2022-04-03,26.0000,30,86.7%,60,BR,59,09:12,10:12,ElmaAbrahamsson@dayrep.com,6109216,PR000009,DIS: DNS Infrastructure Security,65283
Leon,Vogler,Pass,2022-04-06,27.0000,30,90.0%,60,EE,32,12:46,13:19,LeonVogler@superrito.com,6410443,PR000009,DIS: DNS Infrastructure Security,65283
Josef,Nečas,Pass,2022-04-06,28.0000,30,93.3%,60,SE,15,02:48,03:04,JosefNecas@armyspy.com,6433596,PR000009,DIS: DNS Infrastructure Security,65283
Sultan,Hanania,Pass,2022-04-07,27.0000,30,90.0%,60,SI,50,12:43,13:34,SultanAliHanania@einrot.com,6440769,PR000009,DIS: DNS Infrastructure Security,65283
Veronika,Tomanová,Pass,2022-04-08,24.0000,30,80.0%,60,PT,50,10:24,11:15,VeronikaTomanova@teleworm.us,6246934,PR000009,DIS: DNS Infrastructure Security,65283
Frydrych,Czerwinski,Pass,2022-04-11,27.0000,30,90.0%,60,CY,52,14:36,15:30,FrydrychCzerwinski@jourrapide.com,6351010,PR000009,DIS: DNS Infrastructure Security,65283
Ahmad,Johnstone,Pass,2022-04-13,26.0000,30,86.7%,60,ES,26,02:57,03:23,AhmadJohnstone@rhyta.com,6332209,PR000009,DIS: DNS Infrastructure Security,65283
Dylan,Watson,Pass,2022-04-13,24.0000,30,80.0%,60,CY,56,09:58,10:55,DylanWatson@superrito.com,6434553,PR000009,DIS: DNS Infrastructure Security,65283
Pedro,Sousa,Pass,2022-04-15,29.0000,30,96.7%,60,US,58,20:26,21:25,PedroAlvesSousa@rhyta.com,6246529,PR000009,DIS: DNS Infrastructure Security,65283
Guillaume,Bourdette,Pass,2022-04-15,25.0000,30,83.3%,60,CH,51,10:08,11:02,GuillaumeBourdette@cuvox.de,6416036,PR000009,DIS: DNS Infrastructure Security,65283
Dirar,Hajjar,Pass,2022-04-17,29.0000,30,96.7%,60,NZ,27,12:47,13:15,DirarEsamHajjar@einrot.com,6326343,PR000009,DIS: DNS Infrastructure Security,65283
Malene,Møller,Pass,2022-04-18,25.0000,30,83.3%,60,NZ,29,09:11,09:41,MaleneLMoller@dayrep.com,6414370,PR000009,DIS: DNS Infrastructure Security,65283
Nathan,Mabon,Pass,2022-04-18,28.0000,30,93.3%,60,FI,60,09:36,10:36,NathanEMabon@superrito.com,6457285,PR000009,DIS: DNS Infrastructure Security,65283
Cain,Johnstone,Pass,2022-04-20,26.0000,30,86.7%,60,UY,48,14:22,15:12,CainJohnstone@gustr.com,6258572,PR000009,DIS: DNS Infrastructure Security,65283
Lucyna,Tomaszewska,Pass,2022-04-20,28.0000,30,93.3%,60,SI,42,18:39,19:22,LucynaTomaszewska@superrito.com,6445632,PR000009,DIS: DNS Infrastructure Security,65283
Felix,Nørgaard,Pass,2022-04-22,26.0000,30,86.7%,60,CH,44,21:42,22:27,FelixINorgaard@einrot.com,6382309,PR000009,DIS: DNS Infrastructure Security,65283
Roderick,Chen,Pass,2022-04-23,24.0000,30,80.0%,60,AT,56,21:12,22:08,RoderickJChen@armyspy.com,6457459,PR000009,DIS: DNS Infrastructure Security,65283
Shane,Kriesels,Pass,2022-04-25,27.0000,30,90.0%,60,FI,42,13:23,14:06,ShaneKriesels@superrito.com,6412682,PR000009,DIS: DNS Infrastructure Security,65283
Rabican,Reault,Pass,2022-04-26,28.0000,30,93.3%,60,PL,52,21:05,21:58,RabicanReault@fleckens.hu,6395348,PR000009,DIS: DNS Infrastructure Security,65283
Silke,Beyer,Pass,2022-04-27,28.0000,30,93.3%,60,EE,41,01:19,02:01,SilkeBeyer@einrot.com,6396716,PR000009,DIS: DNS Infrastructure Security,65283
Olivia,Jacobsen,Pass,2022-04-27,24.0000,30,80.0%,60,CH,51,10:57,11:49,OliviaAJacobsen@cuvox.de,6450567,PR000009,DIS: DNS Infrastructure Security,65283
