First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Ramadan,Handal,Pass,2023-06-19,8.0000,10,80.0%,60,DK,24,23:48,00:28,RamadanWasilHandal@dayrep.com,7002707,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Radi,Saliba,Pass,2023-06-20,9.0000,10,90.0%,60,BE,50,04:52,05:46,RadiMuyassarSaliba@teleworm.us,7079178,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Gérard,Plourde,Pass,2023-06-20,9.0000,10,90.0%,60,UY,6,05:48,05:58,GerardPlourde@superrito.com,7086424,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Aksel,Hansen,Pass,2023-06-20,9.0000,10,90.0%,60,PL,1,05:59,06:00,AkselEHansen@gustr.com,7088091,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Gabryjel,Sokołowski,Pass,2023-06-21,9.0000,10,90.0%,60,PL,26,11:31,11:58,GabryjelSokolowski@jourrapide.com,6323843,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Arnošt,Simon,Pass,2023-06-21,9.0000,10,90.0%,60,NZ,7,12:37,12:44,ArnostSimon@einrot.com,6408955,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Yukiyo,Fujii,Pass,2023-06-23,9.0000,10,90.0%,60,SE,4,01:03,01:08,YukiyoFujii@einrot.com,6327822,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Jessica,Taylor,Pass,2023-06-23,9.0000,10,90.0%,60,FR,39,00:10,01:01,JessicaSTaylor@fleckens.hu,6331550,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Jesse,Christie,Pass,2023-06-23,9.0000,10,90.0%,60,CY,8,01:16,01:24,JesseChristie@superrito.com,6397480,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Kajetan,Zawadzki,Pass,2023-06-23,9.0000,10,90.0%,60,CH,11,01:02,01:14,KajetanZawadzki@rhyta.com,6723546,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Mandy,Herman,Pass,2023-06-26,9.0000,10,90.0%,60,US,20,04:10,04:30,MandyHerman@dayrep.com,6440599,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Christian,Hoch,Pass,2023-06-26,8.0000,10,80.0%,60,CZ,33,09:54,10:47,ChristianHoch@armyspy.com,6821415,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Atsuhiko,Sugiyama,Pass,2023-06-28,8.0000,10,80.0%,60,NL,50,14:41,15:45,AtsuhikoSugiyama@rhyta.com,6687163,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Manab,Bitar,Pass,2023-06-28,8.0000,10,80.0%,60,CZ,10,21:04,21:14,ManabMuhibbahBitar@armyspy.com,7119159,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alfie,Rahman,Pass,2023-06-30,9.0000,10,90.0%,60,ES,4,10:47,10:51,AlfieRahman@einrot.com,6123792,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Deodato,Soria,Pass,2023-06-30,8.0000,10,80.0%,60,CH,19,02:00,02:26,DeodatoSoriaBarajas@armyspy.com,6183336,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alex,Lima,Pass,2023-06-30,8.0000,10,80.0%,60,ZA,2,11:27,11:29,AlexSouzaLima@rhyta.com,7338000,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Torsten,Ebersbach,Pass,2023-07-03,8.0000,10,80.0%,60,CZ,7,01:28,01:35,TorstenEbersbach@fleckens.hu,6098116,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Shing,Ho,Pass,2023-07-03,9.0000,10,90.0%,60,DK,2,01:28,01:32,ShingHo@superrito.com,7095611,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Anselmo,Siciliani,Pass,2023-07-03,8.0000,10,80.0%,60,FI,6,05:02,05:11,AnselmoSiciliani@rhyta.com,7167896,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alyssa,Gillbee,Pass,2023-07-04,10.0000,10,100.0%,60,TN,18,00:29,00:48,AlyssaGillbee@rhyta.com,6282815,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tristan,Young,Pass,2023-07-04,10.0000,10,100.0%,60,EE,14,00:29,00:45,TristanYoung@cuvox.de,6282816,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Dirk,Reinhard,Pass,2023-07-04,8.0000,10,80.0%,60,ES,13,00:51,01:04,DirkReinhard@dayrep.com,6764763,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Alaine,Laboissonnière,Pass,2023-07-04,9.0000,10,90.0%,60,UY,4,01:47,01:53,AlaineLaboissonniere@einrot.com,6789563,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Jamie,Holloway,Pass,2023-07-05,9.0000,10,90.0%,60,IS,60,12:05,13:07,JamieHolloway@superrito.com,7105291,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Merico,Bergamaschi,Pass,2023-07-05,9.0000,10,90.0%,60,UY,18,13:14,13:33,MericoBergamaschi@gustr.com,7106622,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Jiří,Sklenář,Pass,2023-07-06,9.0000,10,90.0%,60,BR,19,02:35,02:55,JiriSklenar@cuvox.de,6818812,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Marta,Potůčková,Pass,2023-07-07,9.0000,10,90.0%,60,ZA,11,04:07,04:19,MartaPotuckova@teleworm.us,6123381,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Royden,Royer,Pass,2023-07-07,9.0000,10,90.0%,60,CZ,2,05:41,05:43,RoydenRoyer@fleckens.hu,6733498,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Forbes,Munro,Pass,2023-07-07,8.0000,10,80.0%,60,UY,58,05:43,06:43,ForbesMunro@superrito.com,6873218,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tain,Hsü,Pass,2023-07-07,8.0000,10,80.0%,60,NZ,4,08:40,08:46,TainHsu@gustr.com,6952220,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Dai,Yin,Pass,2023-07-07,9.0000,10,90.0%,60,SE,13,04:48,05:07,DaiYin@gustr.com,7173269,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Jeoffroi,Paiement,Pass,2023-07-10,9.0000,10,90.0%,60,US,48,14:02,15:07,JeoffroiPaiement@cuvox.de,6116525,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Dominic,Lepage,Pass,2023-07-10,9.0000,10,90.0%,60,CY,1,04:18,04:20,DominicLepage@einrot.com,7167762,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Courtland,Verreau,Pass,2023-07-12,8.0000,10,80.0%,60,AT,7,08:46,08:55,CourtlandVerreau@rhyta.com,6477791,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Warren,Cameron,Pass,2023-07-12,8.0000,10,80.0%,60,UY,5,19:17,19:23,WarrenCameron@cuvox.de,7036965,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Lavinia,Sousa,Pass,2023-07-13,8.0000,10,80.0%,60,CY,2,20:40,20:43,LaviniaCardosoSousa@superrito.com,6389297,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Gaspare,Buccho,Pass,2023-07-13,8.0000,10,80.0%,60,HU,2,00:30,00:33,GaspareBuccho@armyspy.com,6832634,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Ela,Pawłowska,Pass,2023-07-13,9.0000,10,90.0%,60,GL,52,23:07,06:57,ElaPawlowska@einrot.com,6962027,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Kiyofumi,Koda,Pass,2023-07-14,10.0000,10,100.0%,60,FR,2,10:40,10:43,KiyofumiKoda@teleworm.us,6934732,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Searlas,Guibord,Pass,2023-07-15,9.0000,10,90.0%,60,NL,53,05:56,06:51,SearlasGuibord@rhyta.com,6897318,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Mario,Wagner,Pass,2023-07-16,8.0000,10,80.0%,60,DE,50,22:51,23:43,MarioWagner@teleworm.us,7003598,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Carlos,Silva,Pass,2023-07-17,8.0000,10,80.0%,60,NO,5,03:40,03:46,CarlosCastroSilva@cuvox.de,6282866,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Lucas,Rodrigues,Pass,2023-07-17,9.0000,10,90.0%,60,PT,7,23:57,00:05,LucasCastroRodrigues@rhyta.com,6963537,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Douglas,Almeida,Pass,2023-07-18,9.0000,10,90.0%,60,FI,16,03:41,03:58,DouglasMeloAlmeida@gustr.com,6366416,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tyson,Selfe,Pass,2023-07-18,8.0000,10,80.0%,60,NL,11,04:57,05:09,TysonSelfe@einrot.com,6680293,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Riku,Kawamoto,Pass,2023-07-18,8.0000,10,80.0%,60,CH,9,17:44,17:54,RikuKawamoto@jourrapide.com,6939559,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Lesley,Miyamoto,Pass,2023-07-18,9.0000,10,90.0%,60,EE,41,18:15,18:57,LesleyKMiyamoto@gustr.com,7149670,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Isra',Shammas,Pass,2023-07-18,9.0000,10,90.0%,60,NZ,13,01:23,01:36,IsraRabiyahShammas@jourrapide.com,7189435,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Hardouin,Labrecque,Pass,2023-07-18,8.0000,10,80.0%,60,HU,1,04:03,04:05,HardouinLabrecque@jourrapide.com,7263807,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Isabelle,Pettersson,Pass,2023-07-19,8.0000,10,80.0%,60,GL,23,02:33,02:57,IsabellePettersson@gustr.com,7146466,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
David,Gonzalez,Pass,2023-07-20,10.0000,10,100.0%,60,GL,4,05:22,05:26,DavidDGonzalez@jourrapide.com,6119798,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Tobiasz,Majewski,Pass,2023-07-20,10.0000,10,100.0%,60,BR,24,01:29,01:54,TobiaszMajewski@dayrep.com,6331227,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Lauren,Watson,Pass,2023-07-20,9.0000,10,90.0%,60,AU,10,08:56,09:11,LaurenWatson@teleworm.us,6496987,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
Robert,Faltejsek,Pass,2023-07-20,8.0000,10,80.0%,60,BE,12,01:54,02:07,RobertFaltejsek@gustr.com,7093430,PR000010,Services Certification - BloxOne DDI Quickstart Exam,69448
