First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Korneliusz,Adamski,Pass,2021-09-14,87.0000,100,87.0%,240,NL,163,15:41,18:25,KorneliuszAdamski@fleckens.hu,6136537,PR000007,DDIP: DDI Professional,64209
Beata,Nowicka,Pass,2021-09-15,95.0000,100,95.0%,240,BE,215,21:45,01:22,BeataNowicka@gustr.com,6145003,PR000007,DDIP: DDI Professional,64209
Marta,Potůčková,Pass,2021-09-19,85.0000,100,85.0%,240,ZA,190,07:42,10:53,MartaPotuckova@teleworm.us,6123381,PR000007,DDIP: DDI Professional,64209
Asiyah,Daher,Pass,2021-09-20,88.0000,100,88.0%,240,CZ,104,04:29,06:15,AsiyahYasmeenDaher@rhyta.com,6110488,PR000007,DDIP: DDI Professional,64209
Joasia,Wiśniewska,Pass,2021-09-20,81.0000,100,81.0%,240,ES,206,00:42,04:11,JoasiaWisniewska@jourrapide.com,6147239,PR000007,DDIP: DDI Professional,64209
Milan,Šeda,Pass,2021-09-21,82.0000,100,82.0%,240,PL,145,01:24,03:51,MilanSeda@einrot.com,6142372,PR000007,DDIP: DDI Professional,64209
Jeppe,Steffensen,Pass,2021-09-23,93.0000,100,93.0%,240,BE,77,12:24,13:42,JeppeDSteffensen@superrito.com,6150627,PR000007,DDIP: DDI Professional,64209
Quennel,D'Aubigné,Pass,2021-09-24,83.0000,100,83.0%,240,SE,116,08:25,10:23,QuennelDAubigne@teleworm.us,6159321,PR000007,DDIP: DDI Professional,64209
Giacinto,Rossi,Pass,2021-09-26,80.0000,100,80.0%,240,FR,239,07:08,03:03,GiacintoRossi@einrot.com,6140153,PR000007,DDIP: DDI Professional,64209
Louie,Dawson,Pass,2021-09-28,88.0000,100,88.0%,240,HU,109,04:24,06:14,LouieDawson@teleworm.us,6163783,PR000007,DDIP: DDI Professional,64209
Ciriaco,Dellucci,Pass,2021-09-30,82.0000,100,82.0%,240,BR,120,08:46,10:47,CiriacoDellucci@armyspy.com,6167849,PR000007,DDIP: DDI Professional,64209
Gregg,Crofts,Pass,2021-10-01,80.0000,100,80.0%,240,GL,158,11:15,13:54,GreggGCrofts@einrot.com,6169571,PR000007,DDIP: DDI Professional,64209
Rafael,Goncalves,Pass,2021-10-04,84.0000,100,84.0%,240,FR,221,22:01,01:43,RafaelAlmeidaGoncalves@einrot.com,6168821,PR000007,DDIP: DDI Professional,64209
Gabryŝ,Ostrowski,Pass,2021-10-05,92.0000,100,92.0%,240,CZ,160,04:13,06:55,GabrysOstrowski@armyspy.com,6172247,PR000007,DDIP: DDI Professional,64209
Kong,Lai,Pass,2021-10-05,83.0000,100,83.0%,240,ES,104,02:45,04:30,KongLai@gustr.com,6174101,PR000007,DDIP: DDI Professional,64209
Jérôme,Brasseur,Pass,2021-10-06,80.0000,100,80.0%,240,SI,167,03:33,06:22,JeromeBrasseur@fleckens.hu,6175947,PR000007,DDIP: DDI Professional,64209
Yasuharu,Matsuno,Pass,2021-10-06,90.0000,100,90.0%,240,US,220,05:08,09:07,YasuharuMatsuno@fleckens.hu,6176093,PR000007,DDIP: DDI Professional,64209
Harvey,Macdonald,Pass,2021-10-06,83.0000,100,83.0%,240,NL,145,16:39,19:09,HarveyMacdonald@armyspy.com,6177176,PR000007,DDIP: DDI Professional,64209
Mouaad,Noor,Pass,2021-10-07,81.0000,100,81.0%,240,SE,187,01:05,04:16,MouaadNoor@armyspy.com,6177628,PR000007,DDIP: DDI Professional,64209
Weronika,Jasińska,Pass,2021-10-08,90.0000,100,90.0%,240,US,235,16:36,20:33,WeronikaJasinska@rhyta.com,6170609,PR000007,DDIP: DDI Professional,64209
Dirk,Lang,Pass,2021-10-08,84.0000,100,84.0%,240,BR,236,13:48,17:46,DirkLang@jourrapide.com,6174711,PR000007,DDIP: DDI Professional,64209
Lorenzo,Rhodes,Pass,2021-10-08,83.0000,100,83.0%,240,CZ,170,08:05,11:50,LorenzoRRhodes@armyspy.com,6179016,PR000007,DDIP: DDI Professional,64209
Kevin,Pešek,Pass,2021-10-08,80.0000,100,80.0%,240,PT,204,05:00,08:25,KevinPesek@cuvox.de,6179501,PR000007,DDIP: DDI Professional,64209
Bent,Madsen,Pass,2021-10-08,83.0000,100,83.0%,240,NO,221,08:10,11:55,BentFMadsen@fleckens.hu,6179773,PR000007,DDIP: DDI Professional,64209
Park,Chiang,Pass,2021-10-09,82.0000,100,82.0%,240,CY,202,04:27,07:58,ParkChiang@armyspy.com,6159911,PR000007,DDIP: DDI Professional,64209
Nasr,Feikens,Pass,2021-10-10,83.0000,100,83.0%,240,NO,217,20:36,00:15,NasrFeikens@superrito.com,6181011,PR000007,DDIP: DDI Professional,64209
Lasse,Jacobsen,Pass,2021-10-11,80.0000,100,80.0%,240,NO,143,14:10,16:35,LasseTJacobsen@teleworm.us,6182970,PR000007,DDIP: DDI Professional,64209
Albert,Lassen,Pass,2021-10-11,82.0000,100,82.0%,240,PT,45,20:20,21:05,AlbertKLassen@cuvox.de,6183197,PR000007,DDIP: DDI Professional,64209
Božena,Duchková,Pass,2021-10-12,82.0000,100,82.0%,240,DE,94,04:49,06:24,BozenaDuchkova@gustr.com,6183693,PR000007,DDIP: DDI Professional,64209
Gracja,Król,Pass,2021-10-16,84.0000,100,84.0%,240,BR,238,23:02,03:02,GracjaKrol@gustr.com,6129170,PR000007,DDIP: DDI Professional,64209
Mana,Tani,Pass,2021-10-16,82.0000,100,82.0%,240,CH,213,22:41,02:17,ManaTani@teleworm.us,6156172,PR000007,DDIP: DDI Professional,64209
Brygida,Nowicka,Pass,2021-10-19,84.0000,100,84.0%,240,NZ,116,09:06,11:03,BrygidaNowicka@armyspy.com,6118100,PR000007,DDIP: DDI Professional,64209
Felipe,Oliveira,Pass,2021-10-19,87.0000,100,87.0%,240,CH,231,11:05,14:59,FelipeRochaOliveira@superrito.com,6174894,PR000007,DDIP: DDI Professional,64209
Michał,Henneman,Pass,2021-10-20,81.0000,100,81.0%,240,TN,239,03:47,07:48,MichalHenneman@fleckens.hu,6185134,PR000007,DDIP: DDI Professional,64209
Berta,Adamczyk,Pass,2021-10-20,85.0000,100,85.0%,240,SE,167,06:52,09:41,BertaAdamczyk@dayrep.com,6194660,PR000007,DDIP: DDI Professional,64209
Dong,He,Pass,2021-10-20,85.0000,100,85.0%,240,SI,165,11:04,13:51,DongHe@rhyta.com,6195086,PR000007,DDIP: DDI Professional,64209
Klara,Jansson,Pass,2021-10-21,82.0000,100,82.0%,240,BR,111,20:20,22:12,KlaraJansson@jourrapide.com,6192507,PR000007,DDIP: DDI Professional,64209
Eva,Válková,Pass,2021-10-21,91.0000,100,91.0%,240,SE,99,00:41,02:21,EvaValkova@rhyta.com,6194137,PR000007,DDIP: DDI Professional,64209
Tristan,Klausen,Pass,2021-10-22,91.0000,100,91.0%,240,BE,89,06:08,07:38,TristanFKlausen@cuvox.de,6194574,PR000007,DDIP: DDI Professional,64209
Federica,Lori,Pass,2021-10-22,92.0000,100,92.0%,240,BR,84,06:43,08:08,FedericaLori@einrot.com,6198076,PR000007,DDIP: DDI Professional,64209
Lærke,Hansen,Pass,2021-10-22,87.0000,100,87.0%,240,BE,135,11:07,13:23,LaerkeCHansen@fleckens.hu,6198704,PR000007,DDIP: DDI Professional,64209
Daisy,Anaya,Pass,2021-10-24,83.0000,100,83.0%,240,US,225,14:13,00:49,DaisyAnayaSuarez@jourrapide.com,6170854,PR000007,DDIP: DDI Professional,64209
Jaroslav,Dluhoš,Pass,2021-10-24,85.0000,100,85.0%,240,AT,121,21:19,23:21,JaroslavDluhos@armyspy.com,6197392,PR000007,DDIP: DDI Professional,64209
Isabella,Araujo,Pass,2021-10-25,86.0000,100,86.0%,240,IS,233,00:07,04:01,IsabellaCastroAraujo@rhyta.com,6199894,PR000007,DDIP: DDI Professional,64209
Renata,Alblas,Pass,2021-10-25,85.0000,100,85.0%,240,FI,198,07:20,10:38,RenataAlblas@armyspy.com,6201182,PR000007,DDIP: DDI Professional,64209
Naruaki,Kinjo,Pass,2021-10-29,85.0000,100,85.0%,240,PL,140,09:57,12:18,NaruakiKinjo@fleckens.hu,6203095,PR000007,DDIP: DDI Professional,64209
Felix,Sutherland,Pass,2021-11-01,88.0000,100,88.0%,240,AU,43,15:32,16:16,FelixSutherland@gustr.com,6212071,PR000007,DDIP: DDI Professional,64209
Christopher,Ormond,Pass,2021-11-02,85.0000,100,85.0%,240,AT,92,17:08,18:42,ChristopherOrmond@rhyta.com,6207704,PR000007,DDIP: DDI Professional,64209
Benjamin,Kelly,Pass,2021-11-02,85.0000,100,85.0%,240,FR,204,01:46,05:11,BenjaminKelly@dayrep.com,6212771,PR000007,DDIP: DDI Professional,64209
Kazia,Kowalczyk,Pass,2021-11-03,82.0000,100,82.0%,240,CH,237,02:34,06:33,KaziaKowalczyk@jourrapide.com,6198065,PR000007,DDIP: DDI Professional,64209
Gastón,Ulloa,Pass,2021-11-04,91.0000,100,91.0%,240,DE,152,04:59,07:33,GastonUlloaVillegas@cuvox.de,6216429,PR000007,DDIP: DDI Professional,64209
Nellie,Engström,Pass,2021-11-06,90.0000,100,90.0%,240,BE,220,02:43,06:24,NellieEngstrom@superrito.com,6215518,PR000007,DDIP: DDI Professional,64209
Takajin,Ishikawa,Pass,2021-11-06,87.0000,100,87.0%,240,IS,164,23:16,02:20,TakajinIshikawa@einrot.com,6219201,PR000007,DDIP: DDI Professional,64209
Federica,Beneventi,Pass,2021-11-06,92.0000,100,92.0%,240,CH,237,04:09,08:08,FedericaBeneventi@cuvox.de,6219431,PR000007,DDIP: DDI Professional,64209
Sonny,Gordon,Pass,2021-11-08,85.0000,100,85.0%,240,EE,164,08:49,11:36,SonnyGordon@fleckens.hu,6217021,PR000007,DDIP: DDI Professional,64209
Ivar,Martinsson,Pass,2021-11-10,88.0000,100,88.0%,240,GB,79,12:06,13:25,IvarMartinsson@gustr.com,6226282,PR000007,DDIP: DDI Professional,64209
Nicola,Roose,Pass,2021-11-11,92.0000,100,92.0%,240,SE,146,11:05,13:33,NicolaRoose@superrito.com,6227970,PR000007,DDIP: DDI Professional,64209
Ronnie,Cunningham,Pass,2021-11-11,85.0000,100,85.0%,240,NO,238,13:27,17:25,RonnieCunningham@armyspy.com,6228177,PR000007,DDIP: DDI Professional,64209
Seijun,Yoshida,Pass,2021-11-12,88.0000,100,88.0%,240,EE,189,04:30,08:25,SeijunYoshida@jourrapide.com,6196794,PR000007,DDIP: DDI Professional,64209
Vitória,Ribeiro,Pass,2021-11-12,85.0000,100,85.0%,240,PL,233,04:30,08:25,VitoriaAlmeidaRibeiro@dayrep.com,6196799,PR000007,DDIP: DDI Professional,64209
Paulo,Correia,Pass,2021-11-14,91.0000,100,91.0%,240,NZ,156,06:12,08:49,PauloPintoCorreia@gustr.com,6231459,PR000007,DDIP: DDI Professional,64209
Michael,Veney,Pass,2021-11-14,87.0000,100,87.0%,240,CZ,238,15:44,19:45,MichaelAVeney@teleworm.us,6231815,PR000007,DDIP: DDI Professional,64209
Deodato,Soria,Pass,2021-11-15,84.0000,100,84.0%,240,CH,240,21:47,02:00,DeodatoSoriaBarajas@armyspy.com,6183336,PR000007,DDIP: DDI Professional,64209
Luis,Almeida,Pass,2021-11-16,85.0000,100,85.0%,240,CA,209,14:27,17:58,LuisPereiraAlmeida@einrot.com,6186690,PR000007,DDIP: DDI Professional,64209
Isaac,Lonsdale,Pass,2021-11-16,91.0000,100,91.0%,240,ZA,225,16:13,19:59,IsaacLonsdale@fleckens.hu,6235652,PR000007,DDIP: DDI Professional,64209
Laila,Elizondo,Pass,2021-11-17,85.0000,100,85.0%,240,IT,176,11:20,14:20,LailaElizondoDelgado@dayrep.com,6162676,PR000007,DDIP: DDI Professional,64209
Florian,Neustadt,Pass,2021-11-17,81.0000,100,81.0%,240,SI,143,08:26,10:50,FlorianNeustadt@fleckens.hu,6229637,PR000007,DDIP: DDI Professional,64209
Jan,Dreher,Pass,2021-11-17,89.0000,100,89.0%,240,CY,160,07:58,10:40,JanDreher@gustr.com,6232860,PR000007,DDIP: DDI Professional,64209
Dirk,Müller,Pass,2021-11-18,85.0000,100,85.0%,240,PL,139,12:04,14:28,DirkMuller@dayrep.com,6228365,PR000007,DDIP: DDI Professional,64209
Hennie,Limpens,Pass,2021-11-18,81.0000,100,81.0%,240,CA,233,12:14,16:09,HennieLimpens@fleckens.hu,6232083,PR000007,DDIP: DDI Professional,64209
Frederikke,Ravn,Pass,2021-11-20,84.0000,100,84.0%,240,UY,138,03:17,05:37,FrederikkeJRavn@teleworm.us,6241220,PR000007,DDIP: DDI Professional,64209
Yi,Lin,Pass,2021-11-20,90.0000,100,90.0%,240,NL,150,05:36,08:09,YiLin@fleckens.hu,6241721,PR000007,DDIP: DDI Professional,64209
Katsue,Kai,Pass,2021-11-21,93.0000,100,93.0%,240,ZA,91,05:01,06:33,KatsueKai@rhyta.com,6242309,PR000007,DDIP: DDI Professional,64209
Filip,﻿Novotný,Pass,2021-11-21,85.0000,100,85.0%,240,PL,190,07:33,10:44,FilipNovotny@fleckens.hu,6242384,PR000007,DDIP: DDI Professional,64209
James,Cannon,Pass,2021-11-21,91.0000,100,91.0%,240,FR,138,09:03,11:22,JamesMCannon@gustr.com,6242434,PR000007,DDIP: DDI Professional,64209
Leon,Coleman,Pass,2021-11-22,89.0000,100,89.0%,240,CH,237,00:49,04:49,LeonColeman@jourrapide.com,6167212,PR000007,DDIP: DDI Professional,64209
Thibaut,Durepos,Pass,2021-11-22,80.0000,100,80.0%,240,US,239,21:12,23:20,ThibautDurepos@rhyta.com,6183776,PR000007,DDIP: DDI Professional,64209
Poppy,Fitzhardinge,Pass,2021-11-22,88.0000,100,88.0%,240,FI,87,22:50,00:19,PoppyFitzhardinge@gustr.com,6237301,PR000007,DDIP: DDI Professional,64209
Fabio,Nucci,Pass,2021-11-22,85.0000,100,85.0%,240,CY,85,10:32,11:58,FabioNucci@rhyta.com,6244182,PR000007,DDIP: DDI Professional,64209
Leon,Thornton,Pass,2021-11-26,83.0000,100,83.0%,240,DK,58,13:14,14:13,LeonThornton@gustr.com,6251706,PR000007,DDIP: DDI Professional,64209
Nikolaj,Juhl,Pass,2021-11-29,83.0000,100,83.0%,240,PT,128,08:33,10:42,NikolajSJuhl@dayrep.com,6254665,PR000007,DDIP: DDI Professional,64209
Shawqi,Ghanem,Pass,2021-11-29,95.0000,100,95.0%,240,NZ,44,08:55,09:39,ShawqiAkramGhanem@dayrep.com,6254715,PR000007,DDIP: DDI Professional,64209
Mehdi,Bergström,Pass,2021-11-30,91.0000,100,91.0%,240,BR,188,02:48,05:59,MehdiBergstrom@jourrapide.com,6237204,PR000007,DDIP: DDI Professional,64209
Leonardo,Rodrigues,Pass,2021-11-30,84.0000,100,84.0%,240,DE,163,06:33,09:18,LeonardoCardosoRodrigues@superrito.com,6247796,PR000007,DDIP: DDI Professional,64209
Daniel,Christoffersen,Pass,2021-11-30,80.0000,100,80.0%,240,PT,65,23:47,00:53,DanielJChristoffersen@jourrapide.com,6254793,PR000007,DDIP: DDI Professional,64209
Sarah,Harington,Pass,2021-11-30,81.0000,100,81.0%,240,CZ,155,03:45,06:22,SarahHarington@rhyta.com,6256528,PR000007,DDIP: DDI Professional,64209
Belinda,Longo,Pass,2021-12-01,82.0000,100,82.0%,240,BE,103,04:33,06:16,BelindaLongo@jourrapide.com,6142006,PR000007,DDIP: DDI Professional,64209
Nadiah,Engelen,Pass,2021-12-01,80.0000,100,80.0%,240,US,208,07:07,10:38,NadiahEngelen@einrot.com,6244133,PR000007,DDIP: DDI Professional,64209
Cain,Johnstone,Pass,2021-12-01,81.0000,100,81.0%,240,UY,237,02:00,05:59,CainJohnstone@gustr.com,6258572,PR000007,DDIP: DDI Professional,64209
Ianina,Ojeda,Pass,2021-12-02,84.0000,100,84.0%,240,DE,167,16:49,19:38,IaninaOjedaGurule@fleckens.hu,6261916,PR000007,DDIP: DDI Professional,64209
Yurisa,Okamura,Pass,2021-12-03,84.0000,100,84.0%,240,US,119,06:22,08:25,YurisaOkamura@fleckens.hu,6235302,PR000007,DDIP: DDI Professional,64209
Sara,Bruun,Pass,2021-12-03,89.0000,100,89.0%,240,BR,170,06:18,09:09,SaraKBruun@armyspy.com,6262849,PR000007,DDIP: DDI Professional,64209
Matthew,Allan,Pass,2021-12-03,86.0000,100,86.0%,240,CY,117,09:13,11:10,MatthewAllan@gustr.com,6263129,PR000007,DDIP: DDI Professional,64209
Hanif,Boutros,Pass,2021-12-05,87.0000,100,87.0%,240,NZ,151,09:54,12:28,HanifKadinBoutros@fleckens.hu,6264800,PR000007,DDIP: DDI Professional,64209
Archie,Chaffey,Pass,2021-12-05,80.0000,100,80.0%,240,GL,231,13:46,17:41,ArchieChaffey@armyspy.com,6264929,PR000007,DDIP: DDI Professional,64209
Makin,Baba,Pass,2021-12-06,89.0000,100,89.0%,240,IS,215,02:27,06:04,MakinGhawthBaba@rhyta.com,6254558,PR000007,DDIP: DDI Professional,64209
Tayyib,Touma,Pass,2021-12-06,84.0000,100,84.0%,240,BE,33,13:33,14:07,TayyibJibranTouma@jourrapide.com,6259773,PR000007,DDIP: DDI Professional,64209
Remo,Calabresi,Pass,2021-12-06,95.0000,100,95.0%,240,DK,138,10:10,12:29,RemoCalabresi@fleckens.hu,6266587,PR000007,DDIP: DDI Professional,64209
Kai,Hart,Pass,2021-12-07,94.0000,100,94.0%,240,ES,218,03:58,07:38,KaiHart@teleworm.us,6249832,PR000007,DDIP: DDI Professional,64209
Anke,Zimmermann,Pass,2021-12-07,93.0000,100,93.0%,240,ZA,111,10:56,12:49,AnkeZimmermann@einrot.com,6268501,PR000007,DDIP: DDI Professional,64209
Hoshiko,Haraguchi,Pass,2021-12-07,81.0000,100,81.0%,240,ZA,200,15:40,19:01,HoshikoHaraguchi@jourrapide.com,6269090,PR000007,DDIP: DDI Professional,64209
Růžena,Houserová,Pass,2021-12-08,93.0000,100,93.0%,240,ES,133,07:30,09:44,RuzenaHouserova@dayrep.com,6095938,PR000007,DDIP: DDI Professional,64209
Ivo,De Luca,Pass,2021-12-08,92.0000,100,92.0%,240,FR,142,18:46,21:09,IvoDeLuca@dayrep.com,6271571,PR000007,DDIP: DDI Professional,64209
Feng,Tu,Pass,2021-12-10,80.0000,100,80.0%,240,PT,118,16:10,18:10,FengTu@superrito.com,6210527,PR000007,DDIP: DDI Professional,64209
Melroy,Laagland,Pass,2021-12-10,91.0000,100,91.0%,240,DE,95,12:21,13:58,MelroyLaagland@teleworm.us,6263333,PR000007,DDIP: DDI Professional,64209
Mason,Mackenzie,Pass,2021-12-11,80.0000,100,80.0%,240,FR,154,09:11,11:46,MasonMackenzie@fleckens.hu,6271333,PR000007,DDIP: DDI Professional,64209
Yukihiro,Yoshida,Pass,2021-12-13,83.0000,100,83.0%,240,IS,143,23:57,02:21,YukihiroYoshida@rhyta.com,6277644,PR000007,DDIP: DDI Professional,64209
Lukáš,Tichý,Pass,2021-12-14,87.0000,100,87.0%,240,HU,162,05:08,07:51,LukasTichy@teleworm.us,6278846,PR000007,DDIP: DDI Professional,64209
Robert,Arroyo,Pass,2021-12-14,89.0000,100,89.0%,240,PT,132,00:01,02:14,RobertJArroyo@fleckens.hu,6279820,PR000007,DDIP: DDI Professional,64209
Marcos,Cunha,Pass,2021-12-15,86.0000,100,86.0%,240,NL,227,09:31,13:20,MarcosLimaCunha@teleworm.us,6283194,PR000007,DDIP: DDI Professional,64209
Emile,Nilsson,Pass,2021-12-15,98.0000,100,98.0%,240,GB,104,11:26,13:11,EmileSNilsson@einrot.com,6283436,PR000007,DDIP: DDI Professional,64209
Hadi,Larsson,Pass,2021-12-16,91.0000,100,91.0%,240,IT,161,07:16,10:00,HadiLarsson@gustr.com,6275155,PR000007,DDIP: DDI Professional,64209
Oscar,Craig,Pass,2021-12-16,87.0000,100,87.0%,240,ZA,89,16:13,17:43,OscarCraig@teleworm.us,6285776,PR000007,DDIP: DDI Professional,64209
Wei,T'ien,Pass,2021-12-17,94.0000,100,94.0%,240,GL,223,06:46,10:32,WeiTien@cuvox.de,6282259,PR000007,DDIP: DDI Professional,64209
Jonathan,Holm,Pass,2021-12-17,83.0000,100,83.0%,240,IS,125,06:44,08:54,JonathanSHolm@armyspy.com,6283029,PR000007,DDIP: DDI Professional,64209
Erick,Silva,Pass,2021-12-17,83.0000,100,83.0%,240,AT,158,08:18,10:58,ErickMeloSilva@dayrep.com,6286918,PR000007,DDIP: DDI Professional,64209
Rebeca,Melo,Pass,2021-12-18,90.0000,100,90.0%,240,ZA,230,19:33,23:26,RebecaCarvalhoMelo@superrito.com,6288135,PR000007,DDIP: DDI Professional,64209
