First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Isabelle,Ribeiro,Fail,2022-09-24,26.0000,40,65.0%,120,CY,110,22:45,00:42,IsabelleSousaRibeiro@teleworm.us,6778665,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Terri,Guyer,Fail,2022-09-26,30.0000,40,75.0%,120,ES,38,02:34,03:13,TerriPGuyer@dayrep.com,6125391,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Bee,Vallejo,Fail,2022-10-12,23.0000,40,57.5%,120,AT,19,05:56,06:15,BeeVallejoChavez@jourrapide.com,6826015,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Zuzana,Váňová,Fail,2022-11-14,27.0000,40,67.5%,120,IS,31,20:09,20:41,ZuzanaVanova@fleckens.hu,6166621,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Roman,Zajíc,Fail,2022-11-14,30.0000,40,75.0%,120,PL,42,01:07,01:51,RomanZajic@teleworm.us,6909811,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Mano,Tonkes,Fail,2022-11-28,29.0000,40,72.5%,120,CY,93,06:42,08:15,ManoTonkes@armyspy.com,6339908,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Mano,Tonkes,Fail,2022-12-02,30.0000,40,75.0%,120,CY,94,19:25,21:00,ManoTonkes@armyspy.com,6339908,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Janusz,Pawłowski,Fail,2022-12-13,29.0000,40,72.5%,120,DE,119,17:31,19:35,JanuszPawlowski@cuvox.de,6978451,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Okito,Nakao,Fail,2022-12-17,30.0000,40,75.0%,120,AT,60,12:00,13:01,OkitoNakao@superrito.com,6987248,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Janusz,Pawłowski,Fail,2022-12-23,28.0000,40,70.0%,120,DE,120,13:21,15:22,JanuszPawlowski@cuvox.de,6978451,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Janusz,Pawłowski,Fail,2022-12-29,31.0000,40,77.5%,120,DE,89,10:53,12:22,JanuszPawlowski@cuvox.de,6978451,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Issam,Maroun,Fail,2022-12-30,28.0000,40,70.0%,120,IS,93,06:52,08:27,IssamJalMaroun@einrot.com,7011025,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Ardalion,Holguín,Fail,2023-01-17,26.0000,40,65.0%,120,SI,31,23:19,00:11,ArdalionHolguinArteaga@dayrep.com,6937111,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Ardalion,Holguín,Fail,2023-01-22,31.0000,40,77.5%,120,SI,41,23:37,02:31,ArdalionHolguinArteaga@dayrep.com,6937111,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Ardalion,Holguín,Fail,2023-01-30,30.0000,40,75.0%,120,SI,40,00:53,00:37,ArdalionHolguinArteaga@dayrep.com,6937111,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Hadi,Gaber,Fail,2023-05-02,29.0000,40,72.5%,120,SI,92,09:23,10:56,HadiFadlAllahGaber@gustr.com,6425369,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Gaspard,Peres,Fail,2023-06-06,29.0000,40,72.5%,120,FR,105,00:34,02:20,GaspardPeresGodoy@fleckens.hu,6183418,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Isobel,Davies,Fail,2023-06-21,27.0000,40,67.5%,120,CH,101,16:08,17:50,IsobelDavies@teleworm.us,7314976,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Manolya,Klippel,Fail,2023-06-26,30.0000,40,75.0%,120,CY,54,11:45,12:39,ManolyaKlippel@fleckens.hu,7185027,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
Vinícius,Castro,Fail,2023-07-02,28.0000,40,70.0%,120,NZ,80,21:19,22:52,ViniciusMartinsCastro@einrot.com,6460861,PR000006,NMCA: NetMRI Configuration and Administration 7.4,64208
