First Name,Last Name,Result,Date Completed,Overall Score,Overall Max Score,Overall Percentage Score,Time Limit,Country,Time Taken,Start Time,End Time,Email,Candidate Id,Exam Code,Exam Name,Exam Id
Hafa,Mustafa,Fail,2021-10-21,55.0000,70,78.6%,180,UY,145,01:45,04:12,HafaRaneemMustafa@armyspy.com,6188112,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Muhammed,Björk,Fail,2021-10-22,55.0000,70,78.6%,180,BE,136,05:01,07:19,MuhammedBjork@jourrapide.com,6197139,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Benjamin,Abend,Fail,2021-10-22,45.0000,70,64.3%,180,AT,137,04:52,07:10,BenjaminAbend@jourrapide.com,6198132,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Antoni,Gordon,Fail,2021-10-24,46.0000,70,65.7%,180,DE,146,06:29,09:03,AntoniGordon@dayrep.com,6196807,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Marko,Becker,Fail,2021-10-25,50.0000,70,71.4%,180,CY,148,17:42,20:11,MarkoBecker@rhyta.com,6101057,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mandel,Jolicoeur,Fail,2021-10-28,46.0000,70,65.7%,180,FR,176,00:05,03:06,MandelJolicoeur@fleckens.hu,6198197,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Alec,Nyström,Fail,2021-10-29,55.0000,70,78.6%,180,AU,180,17:03,20:04,AlecNystrom@jourrapide.com,6208994,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Venerando,Bianchi,Fail,2021-10-30,50.0000,70,71.4%,180,TN,118,07:21,09:21,VenerandoBianchi@gustr.com,6128682,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mandel,Jolicoeur,Fail,2021-11-02,46.0000,70,65.7%,180,FR,121,04:50,07:21,MandelJolicoeur@fleckens.hu,6198197,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Samuel,Ribeiro,Fail,2021-11-03,55.0000,70,78.6%,180,NO,130,10:37,12:47,SamuelAlvesRibeiro@fleckens.hu,6155672,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Dannique,van Amersfoort,Fail,2021-11-03,54.0000,70,77.1%,180,ES,148,06:41,09:12,DanniquevanAmersfoort@cuvox.de,6214948,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mandel,Jolicoeur,Fail,2021-11-04,50.0000,70,71.4%,180,FR,180,04:12,07:48,MandelJolicoeur@fleckens.hu,6198197,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mandel,Jolicoeur,Fail,2021-11-06,50.0000,70,71.4%,180,FR,125,10:16,12:22,MandelJolicoeur@fleckens.hu,6198197,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mandel,Jolicoeur,Fail,2021-11-08,54.0000,70,77.1%,180,FR,169,03:37,06:41,MandelJolicoeur@fleckens.hu,6198197,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Matthias,Ritter,Fail,2021-11-09,55.0000,70,78.6%,180,NO,102,05:50,07:33,MatthiasRitter@fleckens.hu,6223647,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Evan,Reid,Fail,2021-11-10,47.0000,70,67.1%,180,ES,180,06:25,09:26,EvanReid@dayrep.com,6167015,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Marko,Becker,Fail,2021-11-17,47.0000,70,67.1%,180,CY,132,18:23,20:39,MarkoBecker@rhyta.com,6101057,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Evan,Reid,Fail,2021-11-19,47.0000,70,67.1%,180,ES,180,03:04,06:04,EvanReid@dayrep.com,6167015,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mads,Schmidt,Fail,2021-11-19,41.0000,70,58.6%,180,DK,102,01:17,04:05,MadsASchmidt@jourrapide.com,6235440,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mandel,Jolicoeur,Fail,2021-11-20,51.0000,70,72.9%,180,FR,152,10:23,12:56,MandelJolicoeur@fleckens.hu,6198197,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Marcus,Nordström,Fail,2021-11-23,53.0000,70,75.7%,180,IT,44,01:44,02:32,MarcusNordstrom@armyspy.com,6117569,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Fadoua,van Lenthe,Fail,2021-11-23,55.0000,70,78.6%,180,TN,99,09:34,11:13,FadouavanLenthe@teleworm.us,6177927,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Zdzisław,Adamczyk,Fail,2021-11-24,53.0000,70,75.7%,180,BR,93,07:30,09:04,ZdzislawAdamczyk@rhyta.com,6159015,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sean,Blanch,Fail,2021-11-25,52.0000,70,74.3%,180,HU,161,10:39,13:26,SeanBlanch@einrot.com,6204168,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Benjamin,Abend,Fail,2021-11-26,53.0000,70,75.7%,180,AT,179,07:17,10:18,BenjaminAbend@jourrapide.com,6198132,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sun,Han,Fail,2021-12-01,46.0000,70,65.7%,180,AT,137,21:31,23:49,SunHan@fleckens.hu,6200655,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Guang,Chin,Fail,2021-12-01,48.0000,70,68.6%,180,US,113,23:13,01:07,GuangChin@einrot.com,6211996,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Karem,Ocampo,Fail,2021-12-08,50.0000,70,71.4%,180,IT,129,03:08,05:17,KaremOcampoArias@cuvox.de,6165493,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Veronika,Tomanová,Fail,2021-12-08,38.0000,70,54.3%,180,PT,175,10:43,14:03,VeronikaTomanova@teleworm.us,6246934,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Karem,Ocampo,Fail,2021-12-10,54.0000,70,77.1%,180,IT,145,01:36,04:02,KaremOcampoArias@cuvox.de,6165493,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Zdzisław,Adamczyk,Fail,2021-12-13,54.0000,70,77.1%,180,BR,118,14:34,16:33,ZdzislawAdamczyk@rhyta.com,6159015,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Kaito,Fujino,Fail,2021-12-13,44.0000,70,62.9%,180,AT,88,15:37,18:26,KaitoFujino@jourrapide.com,6277088,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sean,Blanch,Fail,2021-12-15,45.0000,70,64.3%,180,HU,103,20:14,22:14,SeanBlanch@einrot.com,6204168,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2021-12-15,54.0000,70,77.1%,180,AT,56,21:00,21:57,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Kaito,Fujino,Fail,2021-12-15,43.0000,70,61.4%,180,AT,60,16:48,18:36,KaitoFujino@jourrapide.com,6277088,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Antoni,Gordon,Fail,2021-12-18,51.0000,70,72.9%,180,DE,133,11:18,13:32,AntoniGordon@dayrep.com,6196807,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2021-12-19,55.0000,70,78.6%,180,AT,47,12:42,13:29,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sean,Blanch,Fail,2021-12-20,52.0000,70,74.3%,180,HU,104,08:04,09:49,SeanBlanch@einrot.com,6204168,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Jiří,Houska,Fail,2021-12-21,45.0000,70,64.3%,180,HU,177,03:20,06:18,JiriHouska@armyspy.com,6225885,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Giacinto,Rossi,Fail,2021-12-23,43.0000,70,61.4%,180,FR,173,06:30,09:25,GiacintoRossi@einrot.com,6140153,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Calle,Andersson,Fail,2021-12-23,53.0000,70,75.7%,180,NL,141,10:00,12:22,CalleAndersson@jourrapide.com,6170953,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sean,Blanch,Fail,2021-12-23,49.0000,70,70.0%,180,HU,109,17:16,19:06,SeanBlanch@einrot.com,6204168,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2021-12-23,52.0000,70,74.3%,180,AT,64,10:13,11:17,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mads,Schmidt,Fail,2021-12-23,52.0000,70,74.3%,180,DK,127,01:40,04:37,MadsASchmidt@jourrapide.com,6235440,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Veronika,Tomanová,Fail,2021-12-24,55.0000,70,78.6%,180,PT,178,00:27,03:31,VeronikaTomanova@teleworm.us,6246934,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Veronika,Tomanová,Fail,2021-12-29,55.0000,70,78.6%,180,PT,172,04:41,07:52,VeronikaTomanova@teleworm.us,6246934,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Niels,Olesen,Fail,2021-12-30,38.0000,70,54.3%,180,CY,91,17:48,19:23,NielsSOlesen@gustr.com,6116755,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Albino,Endrizzi,Fail,2022-01-03,55.0000,70,78.6%,180,DE,36,12:50,13:27,AlbinoEndrizzi@fleckens.hu,6111170,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Shumayl,Mikhail,Fail,2022-01-03,51.0000,70,72.9%,180,CA,28,06:39,07:07,ShumaylSalehMikhail@gustr.com,6181933,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2022-01-04,54.0000,70,77.1%,180,AT,21,14:03,14:25,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Claribel,Briones,Fail,2022-01-04,49.0000,70,70.0%,180,DK,62,11:28,12:31,ClaribelBrionesAltamirano@einrot.com,6211615,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mads,Schmidt,Fail,2022-01-04,47.0000,70,67.1%,180,DK,67,05:29,06:46,MadsASchmidt@jourrapide.com,6235440,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Veronika,Tomanová,Fail,2022-01-05,54.0000,70,77.1%,180,PT,163,09:32,12:16,VeronikaTomanova@teleworm.us,6246934,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Milan,Štěpánek,Fail,2022-01-10,53.0000,70,75.7%,180,CY,174,18:51,21:46,MilanStepanek@jourrapide.com,6252568,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Abdul-Ahad,Deeb,Fail,2022-01-11,48.0000,70,68.6%,180,PL,103,20:15,21:59,Abdul-AhadAkramDeeb@armyspy.com,6251812,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mads,Schmidt,Fail,2022-01-14,53.0000,70,75.7%,180,DK,52,05:39,07:15,MadsASchmidt@jourrapide.com,6235440,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2022-01-18,54.0000,70,77.1%,180,AT,25,15:17,15:42,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Laurits,Bach,Fail,2022-01-21,43.0000,70,61.4%,180,NZ,167,18:42,21:30,LauritsABach@dayrep.com,6200371,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Milan,Štěpánek,Fail,2022-01-22,54.0000,70,77.1%,180,CY,65,23:31,00:36,MilanStepanek@jourrapide.com,6252568,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mads,Schmidt,Fail,2022-01-23,55.0000,70,78.6%,180,DK,86,13:51,16:16,MadsASchmidt@jourrapide.com,6235440,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Ladislav,Kuchařík,Fail,2022-01-23,53.0000,70,75.7%,180,HU,66,08:27,09:34,LadislavKucharik@superrito.com,6333940,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Giacinto,Rossi,Fail,2022-01-27,49.0000,70,70.0%,180,FR,129,08:43,10:54,GiacintoRossi@einrot.com,6140153,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Veronika,Tomanová,Fail,2022-01-28,53.0000,70,75.7%,180,PT,179,01:48,05:02,VeronikaTomanova@teleworm.us,6246934,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Shadi,van Heijningen,Fail,2022-01-29,52.0000,70,74.3%,180,BR,106,06:14,08:09,ShadivanHeijningen@jourrapide.com,6264599,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Giacinto,Rossi,Fail,2022-01-31,49.0000,70,70.0%,180,FR,152,09:26,12:00,GiacintoRossi@einrot.com,6140153,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2022-02-01,53.0000,70,75.7%,180,AT,25,13:42,14:07,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Eva,Vondrová,Fail,2022-02-05,55.0000,70,78.6%,180,ZA,163,17:43,20:27,EvaVondrova@cuvox.de,6347679,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mailen,Gonzales,Fail,2022-02-08,49.0000,70,70.0%,180,CZ,176,02:23,05:20,MailenGonzalesMoreno@cuvox.de,6357145,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Mailen,Gonzales,Fail,2022-02-10,55.0000,70,78.6%,180,CZ,163,01:20,04:04,MailenGonzalesMoreno@cuvox.de,6357145,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
William,Smith,Fail,2022-02-11,54.0000,70,77.1%,180,AT,28,16:55,17:23,WilliamJSmith@superrito.com,6207706,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Marko,Becker,Fail,2022-02-16,53.0000,70,75.7%,180,CY,113,22:38,00:33,MarkoBecker@rhyta.com,6101057,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Michał,Borkowski,Fail,2022-02-17,48.0000,70,68.6%,180,CA,154,11:17,13:52,MichalBorkowski@einrot.com,6373025,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Louise,Jessen,Fail,2022-02-21,55.0000,70,78.6%,180,NL,141,07:59,10:23,LouiseMJessen@einrot.com,6101175,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Louise,Jessen,Fail,2022-02-23,55.0000,70,78.6%,180,NL,155,04:53,07:30,LouiseMJessen@einrot.com,6101175,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Niels,Olesen,Fail,2022-02-24,40.0000,70,57.1%,180,CY,158,18:08,20:55,NielsSOlesen@gustr.com,6116755,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Vigor,Eliasson,Fail,2022-02-24,55.0000,70,78.6%,180,CY,169,12:03,14:53,VigorEliasson@dayrep.com,6383418,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Eva,Vondrová,Fail,2022-02-27,49.0000,70,70.0%,180,ZA,174,00:10,03:39,EvaVondrova@cuvox.de,6347679,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Josef,Dimitrov,Fail,2022-03-01,55.0000,70,78.6%,180,ES,148,02:31,05:02,JosefDimitrov@dayrep.com,6389104,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Milan,Štěpánek,Fail,2022-03-04,52.0000,70,74.3%,180,CY,48,15:53,16:42,MilanStepanek@jourrapide.com,6252568,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Abdul-Ahad,Deeb,Fail,2022-03-05,55.0000,70,78.6%,180,PL,178,19:40,22:38,Abdul-AhadAkramDeeb@armyspy.com,6251812,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Midas,Cuellar,Fail,2022-03-05,55.0000,70,78.6%,180,GB,90,09:17,10:48,MidasCuellarCardona@jourrapide.com,6396084,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Milan,Štěpánek,Fail,2022-03-06,51.0000,70,72.9%,180,CY,29,07:00,07:30,MilanStepanek@jourrapide.com,6252568,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Jiří,Houska,Fail,2022-03-15,48.0000,70,68.6%,180,HU,177,07:24,10:22,JiriHouska@armyspy.com,6225885,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Claribel,Briones,Fail,2022-03-21,53.0000,70,75.7%,180,DK,64,10:52,11:57,ClaribelBrionesAltamirano@einrot.com,6211615,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Abdul-Ahad,Deeb,Fail,2022-03-22,53.0000,70,75.7%,180,PL,61,22:24,23:25,Abdul-AhadAkramDeeb@armyspy.com,6251812,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Etiënne,van Veldhuizen,Fail,2022-03-25,52.0000,70,74.3%,180,FR,174,04:16,07:38,EtiennevanVeldhuizen@teleworm.us,6177381,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Abdul-Ahad,Deeb,Fail,2022-03-28,49.0000,70,70.0%,180,PL,57,18:37,19:35,Abdul-AhadAkramDeeb@armyspy.com,6251812,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Frydrych,Czerwinski,Fail,2022-03-28,55.0000,70,78.6%,180,CY,161,09:28,12:49,FrydrychCzerwinski@jourrapide.com,6351010,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Milan,Štěpánek,Fail,2022-03-29,52.0000,70,74.3%,180,CY,64,17:09,18:14,MilanStepanek@jourrapide.com,6252568,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Claribel,Briones,Fail,2022-03-30,53.0000,70,75.7%,180,DK,96,12:00,13:39,ClaribelBrionesAltamirano@einrot.com,6211615,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Milan,Štěpánek,Fail,2022-03-31,55.0000,70,78.6%,180,CY,122,21:56,23:59,MilanStepanek@jourrapide.com,6252568,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sean,Blanch,Fail,2022-04-01,52.0000,70,74.3%,180,HU,83,21:49,23:19,SeanBlanch@einrot.com,6204168,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
David,King,Fail,2022-04-04,44.0000,70,62.9%,180,DE,179,07:27,10:27,DavidKing@teleworm.us,6438537,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Etiënne,van Veldhuizen,Fail,2022-04-08,55.0000,70,78.6%,180,FR,173,22:59,01:55,EtiennevanVeldhuizen@teleworm.us,6177381,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Nouel,Doucet,Fail,2022-04-08,55.0000,70,78.6%,180,FR,162,01:49,04:41,NouelDoucet@teleworm.us,6441633,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Nouel,Doucet,Fail,2022-04-11,52.0000,70,74.3%,180,FR,128,11:31,13:40,NouelDoucet@teleworm.us,6441633,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Pedro,Sides,Fail,2022-04-12,41.0000,70,58.6%,180,CZ,83,06:20,07:44,PedroCSides@armyspy.com,6449829,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Beltane,Therrien,Fail,2022-04-19,50.0000,70,71.4%,180,AT,160,01:51,04:33,BeltaneTherrien@gustr.com,6166878,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Sean,Blanch,Fail,2022-04-25,53.0000,70,75.7%,180,HU,113,00:28,02:22,SeanBlanch@einrot.com,6204168,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Frédéric,Despins,Fail,2022-04-27,44.0000,70,62.9%,180,GB,70,13:41,14:51,FredericDespins@superrito.com,6339537,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
Drugi,Wysocki,Fail,2022-04-30,32.0000,70,45.7%,180,PL,79,17:36,18:59,DrugiWysocki@rhyta.com,6150705,PR000003,CDAT: Core DDI Advanced Troubleshooting 8.0,64205
